"","x"
"1579",151818.627226537
"1580",196967.694892796
"1581",155323.292436735
"1582",122804.968462156
"1583",300407.787486254
"1584",220692.851717266
"1585",138871.382362002
"1586",49904.702296554
"1587",94944.9723308658
"1588",151138.943138017
"1589",101010.078784742
"1590",126867.782650024
"1591",91828.8241885686
"1592",110507.836711343
"1593",124191.646517265
"1595",109843.210695899
"1596",224596.176659714
"1597",150857.169280113
"1598",231096.422414274
"1599",175710.92236339
"1600",166484.792154885
"1601",74653.7669679219
"1602",113311.653848683
"1603",52218.5462680031
"1604",275550.031370124
"1605",236967.057916742
"1606",166953.344810259
"1607",165411.698014809
"1608",212145.222043954
"1609",182703.233400892
"1610",156795.760370583
"1611",140501.945286191
"1612",163358.162968902
"1613",166622.665122471
"1614",131480.666890741
"1615",97316.5552078401
"1616",83343.7229449674
"1617",96890.9678354638
"1618",119037.452571405
"1619",139974.435529052
"1621",139134.920398879
"1622",140169.794478752
"1623",252096.252391163
"1624",205929.707105335
"1625",126258.139113039
"1626",174795.797954968
"1627",194023.872542424
"1628",278865.426009929
"1629",175795.834143197
"1630",316955.801234609
"1631",262773.555660609
"1632",248357.126837453
"1633",160620.081105252
"1634",187891.163664713
"1635",172099.649272421
"1636",153002.446112473
"1637",205883.491832919
"1638",189823.224150611
"1639",184088.293134039
"1640",252177.19293136
"1641",182592.525197007
"1642",242851.893287151
"1643",235252.583078906
"1644",247566.276966591
"1645",203435.283022604
"1646",159279.103364814
"1647",157244.881024337
"1648",130839.373654741
"1649",141574.950713043
"1650",117507.424958789
"1651",119217.556435501
"1652",98987.0826493237
"1653",100149.973350072
"1654",143166.326139596
"1655",137976.870888784
"1656",144786.6614437
"1657",144812.158148107
"1658",143953.199487766
"1659",124070.031109791
"1660",155740.398949173
"1661",455583.082581643
"1662",421855.538956517
"1663",372624.646148338
"1664",444142.662557013
"1665",314065.000182942
"1666",308879.815811056
"1667",368924.497145229
"1668",346499.828349847
"1669",331053.529262205
"1670",372604.761418269
"1671",277400.257371032
"1672",448192.644975387
"1673",305400.502748477
"1674",257455.825206003
"1675",195581.605832575
"1676",189173.222268395
"1677",220693.223164318
"1678",476588.560842124
"1679",385135.030379605
"1680",333301.510892914
"1681",248197.453197431
"1682",313366.672442999
"1683",182013.837479762
"1684",178249.82206323
"1685",173190.275990269
"1686",172069.153977626
"1687",156930.681051469
"1688",187419.766458756
"1689",191868.597874931
"1690",190713.253054437
"1691",185172.7957093
"1692",262686.038490363
"1693",157164.853473474
"1694",186294.795809759
"1695",159765.721109437
"1696",295903.914036436
"1697",171978.060058169
"1698",356399.625910614
"1699",324667.276199385
"1700",259531.835669244
"1701",280688.358247614
"1702",252915.223899528
"1703",251373.983519179
"1704",281308.862204766
"1705",219132.145216347
"1706",211967.875132956
"1707",205036.05432794
"1708",202016.042082671
"1709",282717.2453064
"1710",222682.485784658
"1711",270047.393752003
"1712",255948.149736108
"1713",281632.902372405
"1714",230726.321970261
"1715",213615.26151941
"1716",183818.321201644
"1717",167258.138624674
"1718",141127.50319223
"1719",200413.703126304
"1720",240397.337734471
"1721",156241.518907455
"1722",121028.371762704
"1723",151510.139053537
"1724",208092.882674816
"1725",237740.204981128
"1726",181659.416594311
"1727",153230.349392191
"1728",169395.954912935
"1729",166187.027206537
"1730",173666.782870617
"1731",127081.328734123
"1732",126512.154679366
"1733",119944.953492434
"1735",114820.016938033
"1736",112117.959956744
"1737",373328.568499785
"1738",257534.367103849
"1739",232994.288333935
"1740",210310.919144844
"1741",179910.692130123
"1742",182197.695268505
"1743",177889.713042117
"1744",356921.259653976
"1745",230594.619950908
"1746",198369.218030694
"1747",226292.469993657
"1748",214846.509462889
"1749",145128.606673067
"1750",126416.94344411
"1751",254829.341811933
"1752",118739.060571112
"1753",147128.4230568
"1754",193085.11929147
"1755",162629.596628957
"1756",137474.208073882
"1757",123319.368695921
"1758",150073.725760752
"1759",158347.25039902
"1760",165029.26279987
"1761",146087.375431935
"1762",182936.122173118
"1763",178651.90602819
"1764",117860.743755365
"1765",154809.45185159
"1766",200812.290065975
"1767",238675.180866098
"1768",142133.857215385
"1769",181250.035898954
"1770",150228.703885595
"1771",127064.721520181
"1772",138839.204051817
"1773",125520.979435421
"1774",136341.921130465
"1775",147673.458672064
"1776",132198.452069608
"1777",104548.10853361
"1778",140592.444403419
"1779",121707.138660011
"1780",174098.206001053
"1781",129237.006418779
"1782",92111.5673468513
"1783",143698.733276895
"1784",113327.531257947
"1785",129243.200079049
"1786",127259.107200789
"1787",162562.763883813
"1788",69544.1552432784
"1789",97813.12466103
"1790",74933.5635862409
"1791",174524.544675572
"1792",163155.598243237
"1793",129668.475116578
"1794",141550.564877397
"1795",131004.964441738
"1796",118895.964659867
"1797",111088.31108272
"1798",124504.67377224
"1799",112042.617580259
"1800",125669.670609124
"1801",127898.270401648
"1802",129570.601280894
"1803",150840.34949766
"1804",125549.375700691
"1805",135251.790301229
"1806",125167.819293611
"1807",134833.844537629
"1808",116061.189892787
"1809",116301.711652677
"1810",128059.687859902
"1811",94068.6043799928
"1812",98970.4142269702
"1813",123036.167813251
"1816",99672.0957809046
"1817",107339.031836814
"1818",141525.556125167
"1819",123390.175382435
"1820",49926.8482921788
"1822",152629.916817826
"1823",31401.992537895
"1824",133537.837127698
"1825",137888.688264361
"1826",111304.703179026
"1827",107201.318063733
"1828",143234.051491812
"1830",144700.42841635
"1831",135795.926456047
"1833",142567.900806967
"1834",117108.353993631
"1835",117552.803223074
"1836",126826.575899555
"1837",86560.1315268848
"1838",118265.597366662
"1839",91023.3186728139
"1840",178856.707744643
"1841",139387.131182515
"1842",81189.6905828977
"1843",124633.021044832
"1844",129880.528542193
"1845",144149.881938739
"1846",155599.253391004
"1847",178959.309988886
"1849",111288.685174294
"1850",121751.448810564
"1851",151388.192647372
"1852",123414.93981674
"1853",132615.718066424
"1854",160016.091372212
"1855",144557.864475737
"1856",224570.332441932
"1857",144359.482807873
"1858",147793.637129721
"1859",121022.159857763
"1860",139627.932921455
"1861",116959.939943419
"1865",318657.530156701
"1866",318945.594629963
"1867",218659.303163443
"1868",274914.609886613
"1869",206157.646720906
"1870",235653.817928441
"1871",235385.481999539
"1872",172262.442613847
"1873",250473.336154532
"1874",170714.732119342
"1875",213099.768519969
"1876",205278.87058532
"1877",217753.053933584
"1878",189666.326218319
"1879",130820.62922981
"1880",139184.456713253
"1881",248680.881284062
"1882",245471.984219653
"1883",189852.566545471
"1884",208636.344562791
"1885",220209.346739787
"1886",267874.484470498
"1887",212898.619649205
"1888",269306.329413987
"1889",177111.912685702
"1890",118676.31488604
"1891",113027.112008151
"1892",96803.134233793
"1893",128212.636748135
"1894",133999.607417292
"1895",137191.241268591
"1896",122476.188787286
"1897",121158.953034069
"1898",108707.855354496
"1899",162342.87251405
"1900",152995.694683151
"1901",186050.724654465
"1902",173836.746107457
"1903",163150.194060331
"1904",152648.862537143
"1905",207405.686757818
"1906",159708.535484468
"1907",245590.784331729
"1908",115913.099824904
"1909",128875.567732067
"1910",128079.510170543
"1911",231059.553905701
"1912",356553.646762637
"1913",130845.842510866
"1914",47340.8353451662
"1915",314922.830008454
"1917",242025.971017423
"1918",136340.999985743
"1919",183636.250080403
"1920",159037.58605205
"1921",361008.797142052
"1922",316693.108619365
"1923",236742.2854664
"1924",220477.510907947
"1925",199301.925136168
"1926",370896.296900893
"1927",131094.462975239
"1928",160837.497100893
"1929",124341.308989514
"1930",123489.098914094
"1931",139908.341462822
"1932",138660.450558295
"1934",190115.096118446
"1935",170170.444980315
"1936",190503.034325543
"1937",189069.763538206
"1938",173778.990736486
"1939",245418.963959478
"1940",187363.144627085
"1941",171355.039432656
"1942",175037.41462824
"1943",205800.953298366
"1944",350710.965940277
"1945",414855.233818139
"1947",150740.788344911
"1948",164036.264363059
"1949",249943.966797868
"1950",187717.777995761
"1951",227047.364729766
"1952",205211.539632092
"1953",167106.724072363
"1954",183604.274542496
"1955",140499.854517892
"1956",337137.502752455
"1957",152770.402195141
"1958",279093.256573248
"1959",133055.580686406
"1960",116283.289344385
"1961",122678.718491204
"1962",99776.5679553025
"1963",104590.71100316
"1964",107322.491349681
"1965",140888.184822151
"1966",144260.713563672
"1967",304578.595102963
"1968",399125.233277031
"1969",387476.427402626
"1970",414017.27349945
"1971",557343.401421043
"1972",397929.9930824
"1973",277768.071268409
"1974",347625.692935796
"1975",591570.939882485
"1976",303215.567852717
"1977",352309.781065673
"1978",333723.903963077
"1979",349436.966529667
"1980",204096.825087425
"1981",355004.173845777
"1982",226681.875580895
"1983",204752.353609799
"1984",171340.143239142
"1985",231001.308187496
"1986",219806.956385123
"1987",157990.073019058
"1988",170218.814475917
"1989",191818.122895672
"1990",205692.530227696
"1991",244665.386417801
"1992",209932.375205595
"1993",162650.396673686
"1994",236555.39198729
"1995",181791.307307466
"1996",248652.149228703
"1997",316727.886929457
"1998",326344.900516195
"1999",278516.921589545
"2000",319982.828787648
"2001",278530.375328461
"2002",237498.244542528
"2003",256516.31487446
"2004",287013.94630685
"2005",214305.925380891
"2006",227500.287604067
"2007",250695.932263704
"2008",219032.132800392
"2009",197860.224486445
"2010",187389.96701268
"2011",140377.106355433
"2012",169997.893738659
"2013",174980.144932637
"2014",184719.460802123
"2015",210364.000284631
"2016",189754.292448003
"2017",187977.501349343
"2018",116141.792616762
"2019",130127.017917088
"2020",103829.912771643
"2021",99637.3061333474
"2022",202793.50965735
"2023",143561.338800972
"2024",284529.686518074
"2025",338591.830756132
"2026",169540.347631417
"2027",164810.062402927
"2028",159042.559031549
"2029",161700.208654675
"2030",292751.45141685
"2031",233295.377745371
"2032",265852.670631636
"2033",278607.572066937
"2034",166353.7041982
"2035",228580.977013721
"2036",203689.7261463
"2037",205536.423486891
"2038",361237.845321064
"2039",235518.1720333
"2042",212262.01996934
"2043",180521.42495511
"2044",171797.713709531
"2045",223850.767110752
"2046",147055.923914938
"2047",146228.8376841
"2048",142065.7082176
"2049",142735.48983232
"2050",178331.446140065
"2051",101536.978952283
"2052",120088.784917232
"2053",148431.674905561
"2054",98351.964965457
"2055",151807.56541891
"2056",138193.977762143
"2057",112682.515203953
"2058",208435.228128392
"2059",129180.247675725
"2060",183722.842148227
"2061",175595.06561741
"2062",135693.993048058
"2063",119458.943613217
"2064",140422.731246369
"2065",117787.235284867
"2066",160669.929731314
"2067",97637.2221919613
"2068",132672.959974143
"2069",86434.6776025067
"2070",119198.755075294
"2071",96363.3370878636
"2072",157451.897313854
"2073",131414.689483103
"2074",194192.494221812
"2075",145425.607933045
"2076",119118.778881161
"2077",152497.644002879
"2078",129988.114161687
"2079",130534.958392756
"2080",122267.416372176
"2081",131436.4937738
"2082",111184.479754129
"2083",142470.635175694
"2084",113269.646298682
"2085",119595.691106339
"2086",104035.014907104
"2087",117888.257683525
"2088",96211.6908091367
"2089",76042.7970280712
"2090",123476.97055223
"2091",119521.374043038
"2092",122825.17936588
"2093",114303.721763407
"2094",109183.74939301
"2095",138211.542500155
"2096",82550.3032570362
"2097",96238.9466815706
"2098",152384.975243339
"2099",58579.4902222818
"2101",110859.060200361
"2102",121884.139327536
"2103",101932.805082366
"2104",142108.072682137
"2105",132213.41096859
"2107",176153.722678319
"2108",118423.234781931
"2109",115502.571826927
"2110",134895.380959658
"2111",133174.942549103
"2112",141945.655422734
"2113",118882.377406204
"2114",103224.839863735
"2115",163275.887855484
"2116",118867.599512005
"2117",155367.563207832
"2118",131741.908852643
"2119",119919.857049508
"2120",108778.743495019
"2121",85322.3033250855
"2122",127078.183680157
"2123",73240.6935879928
"2124",156358.360923672
"2125",120108.504764333
"2126",146001.559028125
"2128",121667.104184844
"2129",84430.4910499671
"2130",135429.591975733
"2131",126685.634221409
"2132",119005.957826161
"2133",125460.712081977
"2134",120944.680741419
"2136",63501.5506405906
"2137",101782.184765905
"2138",131598.815225893
"2139",152640.406563577
"2140",141126.602612847
"2141",153098.994234289
"2142",128927.694651871
"2143",154334.156862632
"2144",122626.669053729
"2145",134522.908543002
"2146",164018.386036099
"2147",133500.524709872
"2148",141201.325908432
"2149",147190.24310823
"2150",228999.626402013
"2151",115070.968013533
"2152",175925.658610099
"2153",156654.531653398
"2154",97560.1442741744
"2155",135118.624781776
"2156",268325.874504616
"2157",220607.748864925
"2158",234378.943653757
"2159",212427.861565504
"2160",183566.459402001
"2161",230792.278298448
"2162",394490.926957527
"2163",348462.444227355
"2164",247271.999019183
"2165",209482.245608795
"2166",172078.518025142
"2167",206814.312740363
"2168",211336.156495597
"2169",191759.354189647
"2170",221596.832434115
"2171",162598.589738678
"2172",129696.792776499
"2173",173420.552558345
"2174",223324.938620548
"2175",308506.571080345
"2176",298906.767428195
"2177",238543.660373636
"2178",213809.481604271
"2179",139121.246015148
"2181",185582.381444749
"2182",227373.67341458
"2183",186365.496516444
"2184",116549.822511477
"2185",111754.319974167
"2187",143914.464652757
"2188",143787.410462642
"2189",280941.943736571
"2190",91743.719701283
"2191",81031.2367070657
"2192",85206.0116210536
"2193",106020.129087219
"2194",98293.2148400114
"2195",114108.646312363
"2196",98775.2566568707
"2197",110846.02103319
"2198",159700.064745745
"2200",155941.242393229
"2201",147757.213040072
"2202",222660.279879185
"2203",122028.337731879
"2204",184807.516049923
"2205",121371.662161616
"2206",141695.072962166
"2207",245132.093169881
"2208",270915.320808507
"2209",271370.48156727
"2210",127624.924499961
"2211",115263.004186938
"2212",118835.983264995
"2213",111553.708727176
"2214",129722.768143819
"2215",96284.4577044159
"2216",152906.925501255
"2220",59843.2224582943
"2221",319899.034217985
"2222",284250.581336175
"2223",256615.162164521
"2224",205462.403876468
"2225",123533.258339036
"2226",187513.571099745
"2228",250679.313375849
"2229",260250.522532624
"2230",154697.793398339
"2231",215180.652611255
"2232",179941.901126062
"2233",175386.27042006
"2234",237912.885912858
"2235",211721.160148745
"2236",255961.148422725
"2237",296873.315743893
"2238",200287.415256154
"2239",98836.4675546112
"2240",156358.527514742
"2241",154009.460941174
"2242",122658.452068248
"2243",131816.907649839
"2244",105492.552948704
"2245",93896.38562746
"2246",144428.067864006
"2247",100858.187578863
"2248",122146.980987525
"2249",113970.598595006
"2250",126064.536452326
"2252",183559.552126037
"2253",148175.3688876
"2254",180262.18607644
"2255",188808.302054318
"2256",172128.504803015
"2257",196958.829474405
"2258",159359.603257769
"2259",177478.277537319
"2260",147550.847634158
"2261",185183.704376676
"2262",194305.038681635
"2263",381923.889857896
"2264",558850.801143871
"2265",178901.943204769
"2266",290447.374727394
"2267",352343.84850406
"2268",376151.816909173
"2269",143970.67393968
"2270",200739.455645669
"2271",211141.443504922
"2272",191824.074824418
"2273",153783.746641612
"2274",187131.084398144
"2275",165747.22140653
"2276",190667.058573928
"2277",186465.597281054
"2278",150956.140334504
"2279",129808.085065133
"2280",123739.32456997
"2281",179516.597250359
"2282",206564.366589702
"2283",105952.167569175
"2284",114419.142179885
"2285",153616.19968068
"2286",124992.459929308
"2287",354374.150823307
"2288",275630.040945643
"2289",383788.505961937
"2290",455601.782550659
"2291",351067.013029363
"2292",470271.285318989
"2293",459270.193819419
"2294",410777.726643217
"2295",535435.696825903
"2296",302697.614224393
"2297",350783.480089858
"2298",342559.07249599
"2299",339880.412604252
"2300",339275.137682446
"2301",319727.238209789
"2302",265516.062488515
"2303",258241.247473395
"2304",275112.249369008
"2305",183931.983251108
"2306",185143.398043504
"2307",200270.19858812
"2308",214653.009072022
"2309",300411.725105364
"2310",214667.776626165
"2311",202006.294637873
"2312",184900.490043382
"2313",170659.601241835
"2314",181513.010428899
"2315",182991.255113054
"2316",203009.756765158
"2317",192582.837402318
"2318",179599.015959251
"2319",180543.411688906
"2320",187823.141546634
"2321",248124.813977185
"2322",168176.971629924
"2323",183551.938378082
"2324",172634.891004834
"2325",208201.331289976
"2326",173913.167016678
"2327",200423.990590681
"2328",217371.203260588
"2329",192804.98573091
"2330",184926.243583117
"2331",345410.765337763
"2332",386433.392468217
"2333",335455.618898324
"2334",265453.31773889
"2335",272519.584575767
"2336",323217.145197138
"2337",201203.00949975
"2338",269720.33483491
"2339",215739.905101464
"2340",399211.615112151
"2341",197624.636840408
"2342",238721.986403779
"2343",221693.407101273
"2344",215716.893066107
"2345",242428.453821132
"2346",218324.95972231
"2347",196642.8835311
"2348",251644.562502638
"2349",191902.123529863
"2350",305552.985458836
"2351",272534.185905467
"2352",264682.117135232
"2353",235818.111484547
"2354",144579.942019191
"2355",139172.423151845
"2356",149954.595351706
"2357",185621.115774813
"2358",199688.640496546
"2359",136138.857882052
"2360",118681.372174533
"2361",150205.836774704
"2362",275106.147742564
"2363",133840.052687856
"2364",158151.002381313
"2365",219116.580092754
"2366",196328.009559755
"2367",224883.566651823
"2368",210426.599592315
"2369",228250.868182243
"2370",165470.23236856
"2371",159858.97033762
"2372",194279.094691028
"2373",281828.282418057
"2374",318754.216475016
"2375",241191.996493866
"2376",295755.525430669
"2377",359198.106709519
"2378",140645.825630027
"2379",205527.677529825
"2380",153715.697629772
"2381",169514.771578774
"2382",204374.989627423
"2383",199826.886512292
"2384",249857.413084291
"2385",164578.788268322
"2386",129525.856794695
"2387",137007.069238644
"2388",106200.353859569
"2389",116559.584392842
"2390",146859.207855359
"2391",147418.025590503
"2392",115405.741010918
"2393",166277.092539603
"2394",134486.283032704
"2395",198423.664246307
"2396",146452.658783884
"2397",226746.170135695
"2398",133374.528049625
"2399",67547.1995634005
"2400",66035.5897487184
"2401",116869.838791879
"2402",139081.7079314
"2403",145016.811606568
"2404",152630.767716443
"2405",152987.931218714
"2406",146974.019531984
"2407",119132.971141515
"2408",156745.510116427
"2409",122029.565599958
"2410",158141.420838783
"2411",118505.075471479
"2412",152932.486281369
"2413",130855.693781994
"2414",174702.164045049
"2415",125456.060695344
"2416",125396.615304349
"2417",132984.82946293
"2418",130858.923628296
"2419",128335.368295488
"2420",124673.357724433
"2421",151361.788253094
"2422",107605.135696932
"2423",115155.971780522
"2424",164000.510956501
"2425",185223.729781296
"2426",129192.598743888
"2427",126967.649097335
"2428",172289.886247723
"2429",111826.462015188
"2430",130968.282820762
"2431",89095.7428958816
"2432",149432.137384367
"2433",146118.453434213
"2434",140056.80454681
"2435",160344.553613619
"2436",103195.883555128
"2437",109242.645254281
"2438",120170.781187404
"2439",100159.510937106
"2440",120116.089336386
"2441",92482.2048440129
"2442",95433.4157817967
"2443",120393.115817614
"2444",133027.467039903
"2445",91059.3055056142
"2446",143065.668291417
"2447",171146.357021825
"2448",120263.075802227
"2449",111594.948741347
"2450",147040.877318773
"2451",121936.245749676
"2452",180363.060262062
"2453",95629.4437994553
"2454",121804.349975757
"2455",119787.82918082
"2456",136546.02220972
"2457",138176.282672776
"2458",131154.95328756
"2459",111991.565109139
"2460",144902.830225302
"2461",127039.297294126
"2462",138926.001779385
"2463",128599.304461035
"2464",162324.056558767
"2465",151369.879610626
"2467",122473.707314118
"2468",94266.8820151728
"2469",84939.7556798216
"2470",183599.996326218
"2471",228858.599524556
"2472",168258.951336567
"2473",105692.648989527
"2475",203450.627691894
"2476",127954.853990007
"2477",127926.216322151
"2478",162080.510576609
"2479",125343.122172473
"2480",148218.792392694
"2481",120357.986026313
"2482",118139.533256069
"2483",110968.295686345
"2484",129322.405883798
"2485",120912.644033447
"2486",170676.061077044
"2487",146868.25275855
"2488",158055.82049573
"2489",158714.101747121
"2490",139439.920869518
"2491",88717.8224328964
"2492",204403.186765953
"2493",139089.881675607
"2494",147211.873366518
"2495",89050.3004701888
"2496",237057.456338638
"2497",146045.658342086
"2498",111957.669525777
"2499",86006.2961598074
"2501",136577.163057569
"2502",143889.578179377
"2503",115338.75201819
"2504",176676.947708852
"2505",210900.708909559
"2506",247889.488043171
"2507",279427.772851793
"2508",245430.138443376
"2509",209032.786227597
"2510",215892.075898348
"2511",173984.909790469
"2512",199029.986372929
"2513",218922.503543415
"2515",155633.062504951
"2516",174733.340130232
"2517",152467.31205913
"2518",166487.804713038
"2519",228785.275508654
"2520",219541.088940983
"2521",182985.013227869
"2522",222149.783502215
"2523",116453.465980102
"2524",136066.275106369
"2526",143060.184020834
"2527",118006.738355924
"2528",126208.172956182
"2529",137202.170125431
"2530",124652.345660282
"2531",251418.705616438
"2532",220796.204607327
"2533",188284.805364705
"2534",226880.750401578
"2535",294428.202081203
"2536",226984.671006704
"2537",237517.305475036
"2538",183060.129165865
"2539",182147.124056615
"2540",179604.906064272
"2541",180162.104322092
"2542",164145.317793895
"2543",118813.275529593
"2544",124583.620823659
"2545",131661.184546189
"2546",122797.542677391
"2547",127622.3422754
"2548",151355.610407034
"2549",156220.808431728
"2550",690576.758958241
"2551",134849.972319698
"2552",125509.569561259
"2553",85031.7112405487
"2554",97697.3628519631
"2555",111240.087686103
"2556",100583.541245152
"2559",151693.822567329
"2560",154009.610167425
"2561",146709.022440267
"2562",136701.121468206
"2563",145430.93005114
"2564",207201.524229265
"2565",143038.09199532
"2566",157921.115860964
"2567",138709.992849521
"2568",229351.300106434
"2569",239699.499527211
"2570",122681.975950886
"2571",210756.658294914
"2572",150148.59069568
"2573",236179.595937116
"2574",352446.30905008
"2575",129162.588600469
"2576",121880.719919924
"2578",86145.1712999853
"2580",62519.0803214657
"2581",79363.9544556984
"2582",89612.0428493296
"2583",304502.123174629
"2584",179058.516348405
"2585",186581.447421007
"2586",214668.879846161
"2587",193126.275234565
"2588",130373.55357732
"2589",146904.704192286
"2591",224212.00997336
"2592",209860.469273739
"2593",248194.527584068
"2594",193575.960783982
"2595",197264.47828206
"2596",296336.760492359
"2597",179039.122519969
"2598",251247.287369527
"2599",274751.41337943
"2600",171850.804301944
"2601",144364.966389731
"2602",86963.858368343
"2603",94587.1187046801
"2604",88228.0046177338
"2605",97194.5503313291
"2606",134362.516585874
"2607",196046.344014253
"2608",179617.268126222
"2609",172294.997704787
"2610",105025.901991967
"2611",143681.171321075
"2612",158740.242758975
"2613",127492.412899809
"2614",118621.01950899
"2615",158977.901105653
"2616",143243.913361012
"2617",181767.560124605
"2618",174001.151140997
"2619",194997.211193308
"2620",186598.948734594
"2621",177887.820139295
"2622",179609.569065232
"2623",237086.216006743
"2624",297276.675442612
"2625",320677.333577891
"2626",172300.969952152
"2627",163480.74929459
"2629",509600.37931422
"2630",401286.213121356
"2631",544368.122861996
"2632",439946.886783739
"2633",292665.216131424
"2634",458201.40987322
"2635",146187.960837711
"2636",175709.93196344
"2637",164442.131824274
"2638",263455.385425112
"2639",182957.709473684
"2640",147736.614480069
"2641",106323.768430664
"2642",213768.040814086
"2643",109096.949070174
"2644",125761.605934067
"2645",109393.477356674
"2646",94090.8998075796
"2647",101360.456755934
"2648",148504.279702177
"2649",155388.412585192
"2650",143855.615783108
"2651",144062.268709137
"2652",434970.007701101
"2653",265493.005539569
"2654",262590.949185202
"2655",427171.310210924
"2656",362870.818346062
"2657",375432.199466944
"2658",312395.660743773
"2659",302990.453550721
"2660",377356.714753774
"2661",372392.097680675
"2662",384585.951835802
"2663",314207.657641016
"2664",281463.775742003
"2665",315885.719703012
"2666",289515.712903603
"2667",170666.136189123
"2668",179507.051627153
"2669",184830.670843061
"2670",280388.856366264
"2671",182432.08604933
"2672",198171.429738819
"2673",200644.127140384
"2674",199939.074768779
"2675",171146.215603935
"2676",189798.371362192
"2677",196505.904370196
"2678",239829.824965162
"2679",287696.436061119
"2680",292420.47656414
"2681",414321.114515971
"2682",321645.585259006
"2683",476992.215454619
"2684",315046.360719507
"2685",331778.147310453
"2686",257798.53246835
"2687",323019.916818262
"2688",220869.738573138
"2689",213766.506730615
"2690",427150.691655012
"2691",193833.605676648
"2692",146131.869154458
"2693",202936.588650421
"2694",131916.894393053
"2695",184577.246116333
"2696",182043.00378455
"2697",187743.188383258
"2698",189328.632132847
"2699",173393.766379159
"2700",149901.782679522
"2701",140258.794584622
"2702",107466.928928533
"2703",111955.109821242
"2704",143714.585079215
"2705",111888.298594021
"2706",102019.755286751
"2707",117635.648417018
"2708",136324.82203931
"2709",101162.631017883
"2710",125421.968033613
"2712",329701.246688894
"2713",157489.116519609
"2714",150069.795335047
"2715",175135.929055494
"2716",147468.589967315
"2717",195833.941944719
"2718",218398.652508612
"2720",176721.685131331
"2721",134691.005955537
"2722",164608.179809212
"2723",139807.349833064
"2724",118562.296302042
"2725",126352.110584195
"2726",158790.210447937
"2727",216677.460627906
"2728",175674.02218722
"2729",153249.562487796
"2730",150844.459504027
"2731",131156.584698277
"2732",138828.128868769
"2733",153493.78901578
"2734",150063.385224286
"2735",136642.764966446
"2736",135986.474014966
"2737",118581.564048968
"2738",131460.769229664
"2739",162019.130751817
"2740",140166.537507747
"2741",147877.812270551
"2742",146749.940086809
"2743",154207.771577163
"2744",159992.207526703
"2745",134000.236939449
"2746",140564.791621078
"2747",138487.649377674
"2748",117524.678787893
"2749",130136.55461857
"2750",135450.428743834
"2751",138107.556470682
"2752",176406.442006935
"2753",159960.916865369
"2754",190873.352744279
"2755",132162.94784019
"2756",104093.128676792
"2757",67550.6088019561
"2758",85318.0745679924
"2759",167658.495079466
"2760",122302.705316033
"2761",136311.259687029
"2762",141527.361097455
"2763",181762.590513144
"2764",148542.349057094
"2765",261850.235404999
"2766",125758.314639491
"2767",91151.2427274433
"2768",128540.99164957
"2769",130426.307435658
"2770",140221.46273361
"2771",105082.513936265
