"","y.50.comps"
"1756",122241.527796567
"1757",121877.156877805
"1758",153613.777144132
"1759",168429.670901873
"1760",174016.988256616
"1761",162110.88423848
"1762",178904.184267983
"1763",167944.863090617
"1764",117196.74952064
"1765",148056.238963566
"1766",191923.249300212
"1767",235456.911244533
"1768",137580.130735301
"1769",187559.633806395
"1770",170812.15846939
"1771",122611.837516931
"1772",122021.410804004
"1773",137657.545744309
"1774",147184.190312825
"1775",146236.700934283
"1776",128202.483176031
"1777",107663.970159655
"1778",142868.575889096
"1779",106264.659075912
"1780",193731.199628251
"1781",124580.553325059
"1782",88032.7838311311
"1783",147547.137505354
"1784",114295.760355876
"1785",117812.92170415
"1786",130663.407793857
"1787",179190.411187817
"1788",69864.1081450031
"1789",103703.026187646
"1790",74576.7659861858
"1791",190572.115401325
"1792",149261.998742651
"1793",133611.136253664
"1794",173567.9787073
"1795",128566.367808559
"1796",127406.209516046
"1797",131228.08855791
"1798",116227.714617246
"1799",114800.265839972
"1800",118737.793171898
"1801",123748.906611456
"1802",150031.819822396
"1803",136523.391086033
"1804",145995.765121583
"1805",135992.166058207
"1806",128912.563198009
"1807",130577.665654338
"1808",111663.747269283
"1809",111761.521686618
"1810",139134.865109219
"1811",92991.5734795914
"1812",89540.4567065133
"1813",117406.050696829
"1814",94241.9885104125
"1815",60167.0578628656
"1816",101308.676206604
"1817",94618.7027091907
"1818",116677.534050473
"1819",132998.837223022
"1820",63569.3702841338
"1821",107089.305064473
"1822",152402.295047507
"1823",56013.8321652971
"1824",116527.031461573
"1825",122290.951184653
"1826",101995.63703732
"1827",102729.329516322
"1828",134920.906685467
"1829",139034.221829299
"1830",128953.516198111
"1831",147793.190826994
"1832",82729.8696785292
"1833",122540.669834359
"1834",124231.343186465
"1835",127313.253506507
"1836",109829.331312261
"1837",98520.171799022
"1838",129706.162630745
"1839",103594.361375317
"1840",141004.595585234
"1841",147773.453364827
"1842",101601.133389577
"1843",137228.498974034
"1844",128681.967387727
"1845",150245.977523737
"1846",156163.816069958
"1847",140965.486154174
"1848",62075.8803632935
"1849",101979.862585417
"1850",124821.635227584
"1851",153899.894681007
"1852",131611.780809324
"1853",129350.366543684
"1854",180676.161281709
"1855",138305.441726839
"1856",239135.044780721
"1857",132326.454260942
"1858",124693.345670266
"1859",116721.216608803
"1860",146914.123108629
"1861",117394.75255517
"1862",351177.660503086
"1863",332553.579327118
"1864",332638.987296823
"1865",328082.04059948
"1866",336957.481904179
"1867",235549.962482348
"1868",305495.417019996
"1869",208966.414652182
"1870",242047.976863447
"1871",284344.259901551
"1872",188943.163598098
"1873",245284.864459382
"1874",161063.645077259
"1875",197532.456994809
"1876",200782.934434545
"1877",201465.841004322
"1878",225237.208636911
"1879",132481.71597922
"1880",140112.290145898
"1881",239480.07900742
"1882",239563.247443567
"1883",183866.788530202
"1884",194799.245045779
"1885",228357.299114581
"1886",281353.988428519
"1887",221344.464255913
"1888",278017.209979013
"1889",178188.27110066
"1890",130738.942695651
"1891",131489.271201672
"1892",99460.7507967443
"1893",121986.876743928
"1894",122247.286398056
"1895",130271.419179588
"1896",131523.277617665
"1897",126540.666693024
"1898",113335.718116834
"1899",152325.857794305
"1900",158897.210198995
"1901",162330.267515363
"1902",124130.54094688
"1903",225172.240331793
"1904",131716.319874215
"1905",190645.271077047
"1906",184580.260555825
"1907",182445.450290713
"1908",114221.532929608
"1909",137748.766743288
"1910",123163.475650272
"1911",178850.375786374
"1912",342784.070147428
"1913",153010.230168528
"1914",85658.2288449398
"1915",270982.782963775
"1916",59875.0564269224
"1917",268581.281246356
"1918",142286.910442203
"1919",188451.371338869
"1920",163556.367300683
"1921",364216.618336065
"1922",329152.277359562
"1923",219806.939446151
"1924",245169.704459004
"1925",203318.431039406
"1926",368089.3887058
"1927",132179.104953106
"1928",155339.489347709
"1929",129835.436433374
"1930",113139.827652585
"1931",155162.607408585
"1932",147637.962654431
"1933",187004.865307968
"1934",185170.672249683
"1935",175914.689213354
"1936",187843.626921199
"1937",198860.46218678
"1938",184885.605457683
"1939",244315.298406439
"1940",189980.346841254
"1941",181013.665797849
"1942",185128.527628902
"1943",229843.454620419
"1944",358787.143724445
"1945",345188.077055553
"1946",133707.971343634
"1947",298210.909543593
"1948",173042.017170888
"1949",256046.01128096
"1950",214237.244257004
"1951",223384.001350413
"1952",195850.592930503
"1953",177483.042327498
"1954",193941.894883747
"1955",134282.031416647
"1956",376835.934446119
"1957",144577.979049951
"1958",307778.479791671
"1959",138525.870785251
"1960",112877.68816433
"1961",127944.4911645
"1962",91091.1599137009
"1963",100304.546485316
"1964",98160.5840231248
"1965",146489.740103281
"1966",144750.402211571
"1967",296392.392604939
"1968",367708.48125846
"1969",353681.401816003
"1970",389073.386746643
"1971",478535.386438765
"1972",365949.639421258
"1973",289530.297657496
"1974",334982.322711991
"1975",447859.34097351
"1976",269253.872826531
"1977",340461.294821513
"1978",327490.679288423
"1979",342029.228591208
"1980",209824.5708272
"1981",334530.975937401
"1982",238334.581600485
"1983",229221.617972614
"1984",160020.271942322
"1985",230848.008557581
"1986",210114.26943445
"1987",186925.652902983
"1988",187164.270295759
"1989",199271.790109535
"1990",210349.336362316
"1991",238047.787250373
"1992",223579.465146046
"1993",183777.991447187
"1994",218446.09438648
"1995",188695.879673963
"1996",242279.632259092
"1997",313188.46180607
"1998",278280.596856041
"1999",273469.280140286
"2000",315809.167904774
"2001",271681.997852337
"2002",248829.19278632
"2003",272554.341215884
"2004",306679.561131832
"2005",242261.264250169
"2006",213289.027286888
"2007",241680.665422881
"2008",201982.787432005
"2009",199956.321514597
"2010",198250.755015893
"2011",137477.855218137
"2012",179929.788844543
"2013",178992.561915872
"2014",184258.21922221
"2015",195643.808202008
"2016",194342.266514227
"2017",202054.367819711
"2018",130203.306646694
"2019",139601.400958359
"2020",107867.596765697
"2021",107863.450009544
"2022",184418.17855958
"2023",133148.491943943
"2024",259609.045097204
"2025",347229.494375841
"2026",167429.871341068
"2027",156160.229766177
"2028",144963.360308643
"2029",154410.368801794
"2030",254886.926749421
"2031",217921.650898303
"2032",232881.852480222
"2033",223027.285727955
"2034",152879.767007849
"2035",211725.283130208
"2036",195880.169283368
"2037",195323.364477723
"2038",273006.582074543
"2039",205726.517529574
"2040",235964.801174164
"2041",328978.943161746
"2042",193740.714412658
"2043",183037.387417261
"2044",173534.023704302
"2045",218183.874017804
"2046",150503.567139147
"2047",145604.517152503
"2048",146610.166023896
"2049",148249.071820835
"2050",180732.887291774
"2051",97763.8842295952
"2052",132614.193073431
"2053",147179.470845353
"2054",98070.7727618627
"2055",149744.249817585
"2056",145713.394793361
"2057",111455.04883217
"2058",205417.585356891
"2059",145221.325617037
"2060",155923.837893623
"2061",164796.658064671
"2062",124217.926468895
"2063",121275.754976511
"2064",137128.243378549
"2065",134948.126830584
"2066",150773.47684907
"2067",109311.497174702
"2068",148472.935419074
"2069",84733.15139413
"2070",112458.554409763
"2071",101485.619893481
"2072",141531.555017044
"2073",127099.186276977
"2074",179581.841522241
"2075",145174.439640357
"2076",130599.501447956
"2077",145738.968430408
"2078",115876.334126989
"2079",138110.084294203
"2080",111254.241443718
"2081",122410.827700313
"2082",125555.892874189
"2083",141249.950290789
"2084",110896.469497044
"2085",108918.727975742
"2086",128275.147131971
"2087",126010.979951077
"2088",99865.8726270346
"2089",75997.7683358839
"2090",122145.976342066
"2091",112538.049170957
"2092",126445.229349879
"2093",108198.225415908
"2094",105677.190303894
"2095",167097.293224963
"2096",85625.8713301906
"2097",103019.094665781
"2098",144447.272928073
"2099",65846.5120471583
"2100",80067.4411633531
"2101",123732.879647994
"2102",139912.817443613
"2103",95546.8687766166
"2104",145323.810036886
"2105",120349.879701008
"2106",75484.8595302349
"2107",180488.498055658
"2108",117728.845769246
"2109",99424.2820286473
"2110",121543.182750042
"2111",135790.013463073
"2112",129601.720701885
"2113",109413.847509169
"2114",104663.719235921
"2115",139217.145671409
"2116",116391.149674028
"2117",138222.862467341
"2118",117665.239174577
"2119",104251.526273377
"2120",123874.015438809
"2121",80629.7871050517
"2122",111028.700011499
"2123",83088.6031451821
"2124",157323.342270357
"2125",126574.542547485
"2126",122178.124849168
"2127",191794.401900358
"2128",116816.122099389
"2129",100759.224942263
"2130",136307.62564334
"2131",160030.542628217
"2132",113595.080544741
"2133",111326.72649229
"2134",131395.639732468
"2135",106542.903192375
"2136",80250.4456180078
"2137",111566.735830404
"2138",139744.585733938
"2139",150059.291929592
"2140",131096.701834763
"2141",157649.144518109
"2142",127634.432965276
"2143",138062.000654647
"2144",112787.984491852
"2145",141962.381583118
"2146",177578.904756889
"2147",155518.141612725
"2148",156845.377278153
"2149",163560.381799722
"2150",247746.858693012
"2151",117631.69984649
"2152",164202.815259588
"2153",165829.578934617
"2154",109472.205525076
"2155",151091.594770154
"2156",225476.520634539
"2157",217834.47914052
"2158",230864.33415611
"2159",205087.21475808
"2160",195737.501349969
"2161",252636.407031007
"2162",378742.530560488
"2163",367111.501030915
"2164",263118.719575435
"2165",188712.705855555
"2166",165703.322030042
"2167",208229.846669718
"2168",189675.860814832
"2169",197540.947367999
"2170",207530.902005545
"2171",156649.590340566
"2172",140147.766815251
"2173",174404.263469538
"2174",210900.650712845
"2175",289017.917206655
"2176",296663.738116249
"2177",217032.924344231
"2178",223650.265502382
"2179",136337.439537347
"2180",205923.018835528
"2181",194668.594233815
"2182",244625.016607883
"2183",193625.769665899
"2184",126574.658472601
"2185",128057.926285769
"2186",138623.104389553
"2187",171148.551033358
"2188",175959.901486315
"2189",216712.032498144
"2190",81466.8405984401
"2191",83502.4250347318
"2192",95874.8388440456
"2193",118082.037619476
"2194",108207.459244774
"2195",102665.828028848
"2196",108751.182974881
"2197",123809.050011896
"2198",161383.258299647
"2199",206723.06712261
"2200",141762.62655471
"2201",125184.491549011
"2202",246968.394906061
"2203",120606.709870186
"2204",156933.565744654
"2205",106203.837700884
"2206",140623.604011127
"2207",219435.140490169
"2208",274253.513419707
"2209",193709.023185877
"2210",125882.877244863
"2211",123764.125919818
"2212",116444.499791239
"2213",100188.165751497
"2214",134104.173284122
"2215",101787.399965738
"2216",137879.294871895
"2217",72393.079844494
"2218",74914.3148189654
"2219",84059.7144820382
"2220",94297.9244167021
"2221",277919.59677325
"2222",251092.331167856
"2223",309284.754671226
"2224",219299.129745082
"2225",122631.601486897
"2226",174812.840268152
"2227",196185.305598823
"2228",292286.347202546
"2229",276650.905508692
"2230",147622.681955446
"2231",222402.628884077
"2232",177822.065411071
"2233",176704.200381184
"2234",266614.346334268
"2235",210141.749859199
"2236",270723.986516739
"2237",297890.506799925
"2238",228024.720429807
"2239",107574.804279771
"2240",156987.421417096
"2241",158151.402433742
"2242",135197.495686286
"2243",147445.962203548
"2244",108275.296750797
"2245",107257.018760647
"2246",134288.160323052
"2247",125109.605823724
"2248",119963.224968922
"2249",125539.964038061
"2250",137591.450784204
"2251",96051.0491443393
"2252",182736.941271702
"2253",157978.151985569
"2254",168909.010859402
"2255",198753.062905439
"2256",186379.933643014
"2257",197496.210926563
"2258",167314.906117599
"2259",174689.272266999
"2260",181413.462285893
"2261",200024.060312255
"2262",211508.503522105
"2263",367515.169282764
"2264",456639.260330414
"2265",178765.251610931
"2266",303093.894925174
"2267",298828.655677201
"2268",404021.912910789
"2269",171243.69561346
"2270",230028.668028711
"2271",213141.692949253
"2272",205707.145983959
"2273",165479.954378202
"2274",177434.092645398
"2275",172921.986069692
"2276",185811.220144956
"2277",185837.618782304
"2278",151612.011653407
"2279",120051.773251287
"2280",119865.360328078
"2281",169178.395224536
"2282",190359.070478537
"2283",105297.282317706
"2284",100733.628037148
"2285",143941.562726807
"2286",121900.437498211
"2287",361797.994946891
"2288",284228.037317196
"2289",315989.667755924
"2290",420214.937865706
"2291",317046.705943091
"2292",423329.428431109
"2293",432622.348544807
"2294",380340.469218624
"2295",423268.782207711
"2296",256810.905359151
"2297",359192.169086065
"2298",351914.305244039
"2299",329517.004826414
"2300",328552.542458297
"2301",343408.62800194
"2302",238900.757895672
"2303",248153.640575295
"2304",245815.711592657
"2305",178250.167494693
"2306",173637.386276761
"2307",192111.595310991
"2308",229693.722972949
"2309",300009.990050024
"2310",235583.001606365
"2311",203472.54930924
"2312",172222.58672401
"2313",176476.183647596
"2314",179698.574697703
"2315",188022.306222882
"2316",197424.251411139
"2317",179529.397419542
"2318",181318.888236323
"2319",190768.127202774
"2320",190294.646033382
"2321",247851.057394206
"2322",184201.381253372
"2323",196499.537006714
"2324",211318.997099463
"2325",209355.011938209
"2326",182367.564709463
"2327",201830.004439867
"2328",225978.248694523
"2329",199234.488752021
"2330",182791.252469242
"2331",344845.168851767
"2332",385132.6025619
"2333",306586.994779603
"2334",234493.454689203
"2335",300952.329851691
"2336",279312.642045383
"2337",192931.408773009
"2338",262778.984933843
"2339",243415.933393727
"2340",370271.600592303
"2341",202350.077802653
"2342",234643.309645836
"2343",232867.615585819
"2344",213728.207384711
"2345",231521.485610738
"2346",209729.224639365
"2347",177208.613667787
"2348",236825.214459989
"2349",166441.763825681
"2350",340594.269573534
"2351",242592.249357908
"2352",242518.768797286
"2353",220894.463013953
"2354",119593.940840987
"2355",133144.254271445
"2356",157096.539399137
"2357",183315.779642383
"2358",188654.52903959
"2359",128166.857815566
"2360",115018.704290135
"2361",139145.198294487
"2362",266114.064916819
"2363",136050.481590487
"2364",171421.060308462
"2365",233428.505755051
"2366",199237.332846279
"2367",206732.933180649
"2368",203145.618473912
"2369",189268.137803528
"2370",159955.429317453
"2371",147538.736729303
"2372",173135.571650458
"2373",301859.319332358
"2374",312585.058082685
"2375",227589.14314457
"2376",242851.280307123
"2377",265578.051694727
"2378",148054.327859055
"2379",178057.65151539
"2380",154381.939033755
"2381",172088.983164783
"2382",233467.031479204
"2383",205890.33489632
"2384",271356.640329814
"2385",168549.149383628
"2386",128210.751645244
"2387",141235.772417548
"2388",108409.818500939
"2389",130736.066267474
"2390",151408.861544912
"2391",134646.066508383
"2392",114464.970829697
"2393",175570.482230603
"2394",138371.182630436
"2395",212731.635088822
"2396",137085.573173555
"2397",207872.310365636
"2398",145268.374156661
"2399",69839.4416510011
"2400",73505.6105821244
"2401",111620.022336007
"2402",135902.325130472
"2403",154278.715666392
"2404",153109.089702644
"2405",168960.738213744
"2406",135159.004618374
"2407",125836.073432082
"2408",164806.534981473
"2409",118887.0374477
"2410",175069.753618904
"2411",116594.972566726
"2412",139730.32663779
"2413",131536.145643338
"2414",150068.937378816
"2415",141490.884904707
"2416",131002.116859574
"2417",126729.786291841
"2418",124869.901117463
"2419",130651.656201024
"2420",130025.610534592
"2421",128426.148290358
"2422",101114.576576734
"2423",97620.8427886781
"2424",167412.003227603
"2425",191490.33067478
"2426",143173.301845486
"2427",115446.035471916
"2428",177151.74432219
"2429",123021.623720368
"2430",134345.240608114
"2431",110037.665120914
"2432",145995.165438789
"2433",143353.526584806
"2434",129192.707851849
"2435",141487.909222767
"2436",99150.7811174113
"2437",104938.347655159
"2438",123112.120958035
"2439",114202.570771722
"2440",127679.494106797
"2441",96809.0813140829
"2442",101703.56364519
"2443",126319.747857456
"2444",142164.984282488
"2445",87977.7865548517
"2446",120943.446633357
"2447",205926.049927133
"2448",132941.997099985
"2449",109581.924173812
"2450",156229.4165698
"2451",120012.510181856
"2452",192141.25706585
"2453",84587.7734540253
"2454",108935.159263626
"2455",149598.804905147
"2456",121028.386659975
"2457",125304.504932775
"2458",126400.594612303
"2459",102337.137921865
"2460",135538.261023064
"2461",132297.181898193
"2462",127417.88193222
"2463",122999.033678201
"2464",142400.529990811
"2465",135751.638012956
"2466",109924.253813132
"2467",163366.239181855
"2468",78428.6280185952
"2469",72402.5790679819
"2470",191959.980972366
"2471",223088.407899145
"2472",132781.393251189
"2473",133064.834636189
"2474",81433.7139483691
"2475",237640.081170564
"2476",117697.710408232
"2477",116383.641860677
"2478",151140.63110064
"2479",104389.715875267
"2480",156359.89246427
"2481",116482.335647196
"2482",131507.930776383
"2483",113358.647719529
"2484",125275.872291198
"2485",122443.365767984
"2486",142407.561479785
"2487",158776.043957384
"2488",201112.328784523
"2489",142455.878620993
"2490",148988.069173107
"2491",101316.268764734
"2492",194852.733604055
"2493",163500.767113123
"2494",157244.941686251
"2495",95533.9423748467
"2496",250435.91564977
"2497",146852.674656141
"2498",113857.527774865
"2499",88689.7768677667
"2500",130002.923608273
"2501",132972.737789041
"2502",172708.092160816
"2503",103048.101943288
"2504",178504.649958831
"2505",228788.610353867
"2506",259985.209823348
"2507",276534.835777083
"2508",261575.224321767
"2509",224868.703184824
"2510",234016.442911849
"2511",173550.121005446
"2512",199902.024408421
"2513",238958.318168586
"2514",238279.604545962
"2515",143472.678487965
"2516",193272.473911787
"2517",154009.59254191
"2518",153823.067491459
"2519",232876.655527194
"2520",220082.333339327
"2521",188600.224260047
"2522",229177.287866751
"2523",127965.716908793
"2524",134671.904063497
"2525",137286.149629919
"2526",128488.847741472
"2527",115270.267918794
"2528",134485.560727349
"2529",136909.043439416
"2530",123086.877506012
"2531",242203.323272008
"2532",228328.711223903
"2533",191933.185137757
"2534",239178.85332732
"2535",281645.275850161
"2536",252685.360266755
"2537",231735.314401823
"2538",185824.835679032
"2539",196730.345866581
"2540",179931.023584104
"2541",196117.105284192
"2542",165752.090335527
"2543",121756.226389543
"2544",109026.322171479
"2545",151535.21496577
"2546",136583.165143078
"2547",148545.055381303
"2548",154537.338675218
"2549",177287.843483874
"2550",537772.442275419
"2551",141359.282011997
"2552",127232.253693078
"2553",78313.7105686923
"2554",111563.10654495
"2555",151193.01456086
"2556",102970.695756719
"2557",117039.593556951
"2558",166188.825143706
"2559",114263.608433871
"2560",152582.39484428
"2561",159630.170159297
"2562",116182.852050545
"2563",142736.856005623
"2564",185130.378634429
"2565",130083.575401343
"2566",147666.328809735
"2567",123991.772345416
"2568",173944.386561435
"2569",219767.400693273
"2570",123468.520883972
"2571",165310.232116701
"2572",154043.499842
"2573",210187.696178965
"2574",210953.779391219
"2575",139467.822766362
"2576",107678.267502641
"2577",119168.609016582
"2578",83107.1781829827
"2579",68641.4239671339
"2580",104115.205393513
"2581",132671.611870683
"2582",140884.042172043
"2583",258077.62949045
"2584",169638.278214144
"2585",209406.401921502
"2586",208650.437659669
"2587",201232.317891397
"2588",142553.765304062
"2589",151953.715090804
"2590",217168.511804162
"2591",204537.868656615
"2592",202642.515554772
"2593",254282.028085337
"2594",196277.421815136
"2595",220152.283087857
"2596",290986.180985632
"2597",191874.732566712
"2598",284852.201117974
"2599",373932.725506223
"2600",127067.837921325
"2601",134827.749589399
"2602",88002.5578969273
"2603",101588.280235108
"2604",87396.9444484646
"2605",82809.6762636619
"2606",151783.337543721
"2607",215536.541323248
"2608",208075.978923591
"2609",201373.326748231
"2610",106374.999968068
"2611",121842.499206804
"2612",168925.055092462
"2613",133707.344390176
"2614",127338.684044746
"2615",151018.477637455
"2616",154248.266989955
"2617",170512.363329149
"2618",223503.447710646
"2619",194777.427509905
"2620",196898.3459213
"2621",179685.90288808
"2622",178117.458021526
"2623",246343.305138865
"2624",325526.169776012
"2625",261610.444904531
"2626",196462.267425568
"2627",151824.033622508
"2628",403481.677876316
"2629",446340.777362368
"2630",368229.811181444
"2631",434714.343504834
"2632",373011.256928891
"2633",302171.424859429
"2634",412263.011494307
"2635",165721.52341813
"2636",179250.911603684
"2637",186107.33029191
"2638",227305.802126325
"2639",186955.298168546
"2640",152012.151031415
"2641",101724.99477523
"2642",183895.52425181
"2643",99894.6252149609
"2644",126115.034364391
"2645",108544.72759958
"2646",91481.9336503838
"2647",95871.8403736279
"2648",140452.731470135
"2649",164319.327025722
"2650",144282.864696259
"2651",142726.127704733
"2652",396561.379211037
"2653",252834.395692095
"2654",258028.734757746
"2655",380120.158966819
"2656",321113.067196981
"2657",359455.402337321
"2658",303669.519120054
"2659",298216.564759609
"2660",388624.520624454
"2661",332726.913874766
"2662",371238.118639112
"2663",300924.894030384
"2664",297594.889615194
"2665",331773.185731965
"2666",302150.753887149
"2667",181742.574139607
"2668",186210.502959965
"2669",180771.469026592
"2670",272939.500360231
"2671",195410.723481836
"2672",204177.637524897
"2673",192039.433259835
"2674",191544.051513044
"2675",171721.703549094
"2676",209249.210411609
"2677",191813.16854853
"2678",243392.749476542
"2679",294359.227085081
"2680",280905.343039585
"2681",360916.331179752
"2682",315619.454381913
"2683",444644.888183399
"2684",312249.40512585
"2685",296517.59776264
"2686",258031.934694896
"2687",290353.000576948
"2688",206080.006612633
"2689",201000.542203008
"2690",354017.636806348
"2691",170245.4262749
"2692",130850.24003996
"2693",198785.749397254
"2694",123011.903803436
"2695",193667.168091382
"2696",189901.270627504
"2697",175852.467403646
"2698",194183.339070653
"2699",170782.506458302
"2700",161023.055662281
"2701",165077.06517986
"2702",123074.167762283
"2703",128033.9095522
"2704",141927.952391062
"2705",105769.965094174
"2706",117294.650462215
"2707",137897.843705691
"2708",121282.043565035
"2709",103266.300957374
"2710",121862.995187838
"2711",247986.558768543
"2712",384102.820087414
"2713",161407.121969414
"2714",152148.801102206
"2715",150085.207998818
"2716",149541.562991274
"2717",191623.065396016
"2718",213985.05588427
"2719",156838.67607365
"2720",198548.517688331
"2721",136799.796838694
"2722",149007.909750304
"2723",158021.770286656
"2724",128014.553712732
