"","y.22.comps"
"2036",211278.545354467
"2037",220310.158391874
"2038",309116.045500822
"2039",244243.665509581
"2040",262905.864215781
"2041",348129.591591851
"2042",209271.010913403
"2043",186816.675092302
"2044",163024.417199918
"2045",222201.804529064
"2046",148020.728034929
"2047",138816.848100654
"2048",138229.966561394
"2049",146282.828369109
"2050",171904.978900353
"2051",106694.593534873
"2052",128627.221903169
"2053",152286.612652205
"2054",85952.4065677283
"2055",148272.545066032
"2056",135576.942493056
"2057",112776.532875467
"2058",226270.585508661
"2059",136947.719494742
"2060",185982.085958097
"2061",168144.375044376
"2062",125726.952863192
"2063",120359.865088042
"2064",146667.814282143
"2065",119039.229166505
"2066",161100.616427215
"2067",116852.390460297
"2068",151204.295871135
"2069",87373.8522279763
"2070",120071.332890321
"2071",94760.4940307855
"2072",137589.785744789
"2073",131140.153272344
"2074",182718.958054135
"2075",148967.921845839
"2076",117762.545967985
"2077",163438.320480785
"2078",123307.858596352
"2079",126458.1374122
"2080",118526.881340428
"2081",123143.94462578
"2082",115631.574996628
"2083",151085.995566967
"2084",109657.313537168
"2085",114711.372760067
"2086",104725.801897385
"2087",122110.210828638
"2088",98685.2518073988
"2089",78397.1950892778
"2090",131145.083615456
"2091",113618.256067057
"2092",131783.40057022
"2093",103349.013995249
"2094",100949.46632252
"2095",149213.916064578
"2096",78729.2645855971
"2097",98630.9113468319
"2098",142842.938213932
"2099",58421.2341925359
"2100",83364.6063009529
"2101",111974.683500998
"2102",123340.774884926
"2103",109628.099766572
"2104",146683.511610399
"2105",135687.698685588
"2106",69404.5185243465
"2107",188895.526108981
"2108",121145.626540016
"2109",112344.403725687
"2110",125966.000405119
"2111",131843.954555516
"2112",139734.497473756
"2113",120877.103052335
"2114",128080.877174465
"2115",168208.737260573
"2116",110256.065806613
"2117",148926.912511567
"2118",123927.014804363
"2119",121169.558048276
"2120",116271.170249283
"2121",89829.7474679282
"2122",116718.463779258
"2123",77585.0252647934
"2124",156276.06344336
"2125",122363.876308891
"2126",152750.398133146
"2127",161626.111531181
"2128",115225.769208706
"2129",81716.4349666784
"2130",140267.311570571
"2131",136807.643381374
"2132",114448.352973796
"2133",118783.014051006
"2134",108660.183268681
"2135",82475.9181671575
"2136",71887.3485127393
"2137",107589.069862151
"2138",143997.195941884
"2139",145462.136977127
"2140",140529.615674037
"2141",158787.782166689
"2142",128598.735942686
"2143",149659.885417655
"2144",110343.930030453
"2145",140905.125795709
"2146",174182.551682175
"2147",131267.317295204
"2148",141155.219498655
"2149",146175.100623105
"2150",247815.253707855
"2151",108574.826359122
"2152",158208.198265551
"2153",165529.182443183
"2154",99797.7952001254
"2155",132280.916375242
"2156",252259.047105647
"2157",232571.26114323
"2158",250988.814133801
"2159",219377.861318993
"2160",181543.773946329
"2161",235639.785127528
"2162",391597.499658671
"2163",344283.437624138
"2164",254549.711676138
"2165",200341.522311432
"2166",164514.697722604
"2167",222680.653821172
"2168",184405.420723633
"2169",194292.045961874
"2170",214867.980900433
"2171",161168.242431312
"2172",132837.340810054
"2173",180281.075321699
"2174",220701.820334276
"2175",317754.092081035
"2176",334643.844487989
"2177",241354.047313724
"2178",218185.357917642
"2179",132103.051691574
"2180",205602.459688678
"2181",192550.805426463
"2182",217316.921038882
"2183",190970.068746468
"2184",120355.482800942
"2185",121291.478353249
"2186",147443.180652334
"2187",141290.497187354
"2188",143405.716709364
"2189",287569.324774606
"2190",74803.0181714662
"2191",82285.6326778754
"2192",90147.8324642447
"2193",104489.636847347
"2194",101456.431659103
"2195",107634.306183173
"2196",100559.336250905
"2197",116132.92551701
"2198",153370.54658381
"2199",178688.522640337
"2200",145754.960827901
"2201",140997.803480364
"2202",250631.880634873
"2203",118244.235577024
"2204",177646.166318566
"2205",120697.186510697
"2206",138164.60318091
"2207",218268.979850467
"2208",272648.509462127
"2209",268598.889408643
"2210",115745.329344591
"2211",112401.631112762
"2212",118732.528256007
"2213",107083.376573525
"2214",128595.572294377
"2215",97693.7156258268
"2216",143862.997870091
"2217",61043.8380315273
"2218",84895.7821119703
"2219",83908.0436401211
"2220",86622.6498129902
"2221",304006.22607567
"2222",271181.877265208
"2223",279177.728918467
"2224",200386.937335959
"2225",120663.25144319
"2226",187280.144981656
"2227",204183.090053093
"2228",270940.293566088
"2229",244872.343239989
"2230",154963.216427463
"2231",193842.238284182
"2232",180786.805560952
"2233",182016.12762366
"2234",258681.393851646
"2235",222770.066158243
"2236",250884.594218256
"2237",316513.120512936
"2238",178871.035238737
"2239",99963.1095061154
"2240",156526.393757243
"2241",158770.384580944
"2242",127812.643849799
"2243",133516.226638468
"2244",104563.866296744
"2245",101837.049160935
"2246",142386.032843869
"2247",116713.478976749
"2248",121453.077654438
"2249",119985.659778151
"2250",128920.637942013
"2251",98000.616880311
"2252",180273.950171515
"2253",154321.59375032
"2254",184522.78625961
"2255",177783.664337289
"2256",163381.514031811
"2257",200297.979118421
"2258",155063.695740349
"2259",174212.007235073
"2260",143939.657730585
"2261",192548.888024392
"2262",208779.067837148
"2263",376258.72790032
"2264",505494.707297379
"2265",172634.798530198
"2266",302937.093079728
"2267",345025.385945362
"2268",361330.240111475
"2269",148302.398548582
"2270",194679.759961238
"2271",208906.366937956
"2272",186590.848751444
"2273",168057.201598787
"2274",177733.30686622
"2275",143001.494403006
"2276",177423.601716782
"2277",169942.612438115
"2278",142632.736599048
"2279",120200.303416225
"2280",118617.978429809
"2281",161261.827765127
"2282",179372.410543505
"2283",108374.596512932
"2284",114156.702273939
"2285",141447.6970417
"2286",122795.465639066
"2287",389501.077692229
"2288",266861.514637819
"2289",370934.891655793
"2290",438810.668415642
"2291",332249.571868206
"2292",451204.617969487
"2293",469412.793969147
"2294",420227.253016953
"2295",457433.351548537
"2296",282558.694919393
"2297",348802.62240807
"2298",351516.073141184
"2299",345589.4152092
"2300",327208.261797811
"2301",316027.668240093
"2302",256033.318934392
"2303",246360.783207231
"2304",252496.276686601
"2305",200983.864784166
"2306",198184.185229409
"2307",208958.399279024
"2308",231289.090563381
"2309",298893.100577059
"2310",205028.744025319
"2311",203185.347309127
"2312",172755.234127698
"2313",169126.016283291
"2314",165104.257391269
"2315",176905.338306531
"2316",192670.016341486
"2317",197406.936435001
"2318",173459.729014765
"2319",180639.393954094
"2320",186059.446734823
"2321",248018.903601828
"2322",185574.479275674
"2323",195835.102031745
"2324",181880.534766732
"2325",212399.655232549
"2326",176506.242994866
"2327",197987.472286147
"2328",220026.545172738
"2329",192514.034371908
"2330",182048.795674506
"2331",339567.160873673
"2332",398247.880513144
"2333",316442.704615996
"2334",257834.91186063
"2335",297711.591562958
"2336",308617.853282631
"2337",189646.956830916
"2338",265104.114196599
"2339",218297.042921392
"2340",350756.067796128
"2341",220290.30242607
"2342",250115.206297045
"2343",233194.4710995
"2344",208131.79656912
"2345",240227.856328143
"2346",216554.717130728
"2347",202613.894181561
"2348",251350.749863902
"2349",196438.542267179
"2350",309241.648220124
"2351",255504.715291198
"2352",254414.793510185
"2353",244493.194173593
"2354",148024.344840064
"2355",144882.211830687
"2356",161065.560018011
"2357",189236.199236011
"2358",207976.734766592
"2359",132741.559161233
"2360",116006.414511475
"2361",154429.691390129
"2362",249537.461955117
"2363",148613.65780145
"2364",152972.559637793
"2365",225997.267697007
"2366",196616.753257834
"2367",222261.024625161
"2368",227459.075893549
"2369",234975.207747881
"2370",165699.648409679
"2371",155180.862586862
"2372",190100.102300174
"2373",301816.820899502
"2374",349475.432913688
"2375",266924.973619702
"2376",296922.691284989
"2377",321319.688354901
"2378",144984.515128344
"2379",195968.384887339
"2380",139636.205547499
"2381",176682.068347322
"2382",219565.310557845
"2383",204897.254472622
"2384",238809.11920548
"2385",163138.503127846
"2386",129645.384978135
"2387",129409.162004352
"2388",106534.856677599
"2389",114193.553782919
"2390",154743.691190657
"2391",148754.966288654
"2392",113903.412067147
"2393",170311.657340599
"2394",149171.768005908
"2395",209805.664828824
"2396",146202.712915721
"2397",231797.626117129
"2398",128445.942021081
"2399",66577.849701313
"2400",69732.7001178411
"2401",114942.603653873
"2402",140963.62871976
"2403",150290.462319519
"2404",161744.732417551
"2405",158402.407628494
"2406",142720.201283865
"2407",135141.809873069
"2408",154251.518770782
"2409",123171.166029355
"2410",161980.029137275
"2411",112276.993990364
"2412",165899.986248318
"2413",127312.760886501
"2414",168486.302698265
"2415",134376.076811029
"2416",124439.969152173
"2417",137772.026380266
"2418",133091.414040931
"2419",131361.612582267
"2420",119568.361304328
"2421",112318.508405009
"2422",109059.464460825
"2423",124495.558609125
"2424",153657.327238989
"2425",183616.386366407
"2426",136169.592127167
"2427",135422.351827223
"2428",170807.766627531
"2429",111719.165007506
"2430",129034.787786253
"2431",104764.311006298
"2432",152031.82225323
"2433",150557.339296434
"2434",142137.215802071
"2435",152959.052282043
"2436",107709.437422742
"2437",97851.4623986989
"2438",121381.001009152
"2439",99305.9323037621
"2440",121536.496425561
"2441",91467.3651587303
"2442",97400.4139279043
"2443",122943.465690024
"2444",128088.892440126
"2445",91186.6618886304
"2446",132549.700219604
"2447",217713.872394468
"2448",131749.281532706
"2449",114340.260766549
"2450",146114.975769333
"2451",126193.777148184
"2452",187108.011303966
"2453",97398.8100650895
"2454",122592.085245353
"2455",128939.804492814
"2456",125230.890491828
"2457",142681.554278839
"2458",131042.317629076
"2459",121624.916209462
"2460",147955.791183657
"2461",133285.87642592
"2462",144585.114777967
"2463",130267.231548141
"2464",180958.493959694
"2465",135118.591582219
"2466",113854.609515259
"2467",125453.671267097
"2468",81336.4835614948
"2469",73676.3834508026
"2470",188354.899074546
"2471",219614.209700139
"2472",144601.075534693
"2473",114672.452706356
"2474",66123.3258694494
"2475",203776.452907818
"2476",116493.289232225
"2477",134235.485509255
"2478",155441.792658156
"2479",105580.483214586
"2480",152503.885000044
"2481",117449.470830417
"2482",132584.597241793
"2483",107672.016205705
"2484",122167.18946579
"2485",129623.826077927
"2486",144332.226822325
"2487",155097.966140889
"2488",173609.895603942
"2489",153717.816298085
"2490",132766.236523133
"2491",94482.6950604033
"2492",200249.722412889
"2493",151704.437385987
"2494",144144.017321846
"2495",84458.9139259075
"2496",235380.31657664
"2497",152767.622593799
"2498",111059.426927559
"2499",82602.3880595372
"2500",127510.959854704
"2501",142422.059896008
"2502",141938.972942093
"2503",92765.0570466911
"2504",122186.676703286
"2505",228997.130188093
"2506",240222.20902151
"2507",269853.901260971
"2508",239817.292968917
"2509",217258.91557316
"2510",223585.576797499
"2511",174207.972264495
"2512",200971.072754246
"2513",228979.746136292
"2514",247316.960344978
"2515",161166.159621552
"2516",180836.23809476
"2517",155478.908403107
"2518",166424.941700464
"2519",245898.810863626
"2520",221180.028647582
"2521",180506.744381937
"2522",226593.238380391
"2523",112173.396751064
"2524",148938.464129508
"2525",156439.110997646
"2526",146943.70566593
"2527",117777.260502372
"2528",121945.52178233
"2529",140666.654810707
"2530",109711.245359885
"2531",264967.127219011
"2532",221898.624393009
"2533",191713.63074955
"2534",241790.513214081
"2535",290475.680726718
"2536",229518.626042258
"2537",266425.357197704
"2538",181909.49014327
"2539",184733.167333392
"2540",183458.459804583
"2541",182659.470627454
"2542",168242.953251466
"2543",112241.320471212
"2544",120299.081172749
"2545",136322.066844706
"2546",114174.622943721
"2547",127790.72371664
"2548",157099.406647518
"2549",157608.110970199
"2550",578988.284829018
"2551",134232.013620547
"2552",126354.954538791
"2553",75539.9080117684
"2554",92017.3458163672
"2555",111581.675928907
"2556",99913.6434446856
"2557",97964.0327897995
"2558",129753.639737209
"2559",135458.691967942
"2560",155645.635850356
"2561",150793.515925771
"2562",143873.159861705
"2563",150180.296342385
"2564",226432.060065084
"2565",150975.860543017
"2566",161248.92383384
"2567",146319.190738551
"2568",194243.905375503
"2569",240824.173505137
"2570",110960.170099524
"2571",202756.390239658
"2572",148884.071148017
"2573",206497.24346519
"2574",285622.121733122
"2575",134579.908403744
"2576",117690.767470436
"2577",136971.555384318
"2578",74470.9179449565
"2579",61242.1558496739
"2580",107787.456915857
"2581",121752.798960187
"2582",120839.817848779
"2583",267314.856615097
"2584",185831.134263247
"2585",196249.134431185
"2586",234579.261707039
"2587",208222.768222717
"2588",134025.354535336
"2589",143840.969413066
"2590",202926.706137489
"2591",231222.113354048
"2592",205338.661419377
"2593",241424.302349064
"2594",189577.993069755
"2595",207926.624918738
"2596",284107.292412075
"2597",186463.45791374
"2598",294533.885981411
"2599",289670.391780327
"2600",110413.987002366
"2601",138551.526351321
"2602",84398.1782173335
"2603",94846.8740324697
"2604",92555.7891698111
"2605",79374.9771275361
"2606",143800.976047849
"2607",205561.473273955
"2608",186935.419106144
"2609",172582.870025733
"2610",110114.783028866
"2611",116306.399712531
"2612",175620.289934002
"2613",132102.190866581
"2614",122925.773828593
"2615",152006.773102991
"2616",150241.10220328
"2617",185514.525810082
"2618",191353.079838737
"2619",197201.661506268
"2620",185302.535601005
"2621",163704.345964536
"2622",175303.326096934
"2623",233519.15741552
"2624",309798.709264238
"2625",272579.289008914
"2626",181958.023391453
"2627",163247.819066493
"2628",523202.900001268
"2629",461323.908996302
"2630",405738.348553431
"2631",464562.326062637
"2632",409809.330815577
"2633",319027.794471597
"2634",451680.370717735
"2635",160174.942550958
"2636",167822.195188806
"2637",180355.880954459
"2638",260124.804327511
"2639",190454.422917828
"2640",151866.95318107
"2641",104096.971169843
"2642",180617.253189847
"2643",105135.27537395
"2644",119181.269925392
"2645",113159.031633286
"2646",95925.2474068991
"2647",101181.052057824
"2648",141877.465016456
"2649",150747.279198192
"2650",129620.349056876
"2651",136921.861471479
"2652",415434.069035501
"2653",256230.909559364
"2654",248299.976496565
"2655",433991.036784839
"2656",338861.092400346
"2657",374032.482378898
"2658",300510.850740979
"2659",311224.857247123
"2660",365605.495952182
"2661",371866.081636174
"2662",378223.808612314
"2663",304271.996783421
"2664",281767.06960938
"2665",327206.827498001
"2666",292401.120262681
"2667",167882.602429659
"2668",171950.42171207
"2669",185432.509342429
"2670",275152.417711808
"2671",179302.204927579
"2672",197880.645779421
"2673",208894.131847176
"2674",196778.901793831
"2675",183736.609524595
"2676",191462.625111686
"2677",196947.740930132
"2678",240973.584018856
"2679",274629.870637707
"2680",295229.338607683
"2681",401841.163565981
"2682",319267.836467563
"2683",510572.708140668
"2684",315257.441826046
"2685",299156.441200136
"2686",237301.245124856
"2687",327576.73242689
"2688",220105.406899025
"2689",208835.057458065
"2690",432872.279213572
"2691",189259.454429136
"2692",145141.312831513
"2693",197652.919902528
"2694",143405.499302142
"2695",192851.177250651
"2696",182626.617594493
"2697",182745.722804508
"2698",183110.981755079
"2699",180111.759718641
"2700",160495.397089431
"2701",149061.592497788
"2702",109810.759723619
"2703",133519.465130359
"2704",138525.649494666
"2705",118586.562014181
"2706",107266.103622087
"2707",119297.775538914
"2708",141738.972636674
"2709",105757.723445317
"2710",131648.5373015
"2711",251698.464304805
"2712",374545.711160131
"2713",172028.557897482
"2714",149186.005753853
"2715",167998.515345986
"2716",146086.423824106
"2717",193726.180816704
"2718",212716.280742246
"2719",156092.42072739
"2720",180003.28093721
"2721",130649.709876365
"2722",157635.924749721
"2723",132457.137672398
