"","y.50.comps"
"1758",156945.861491366
"1759",175096.874749819
"1760",170154.135650365
"1761",148158.078138435
"1762",193621.699846883
"1763",195665.296778657
"1764",117939.330886464
"1765",151911.105266546
"1766",202954.375309544
"1767",212072.848000493
"1768",143726.845555848
"1769",166429.842336602
"1770",148751.511222964
"1771",116788.410843175
"1772",138196.536270909
"1773",129372.837230957
"1774",137027.237784768
"1775",142269.045273823
"1776",133906.775791589
"1777",105560.725881508
"1778",138872.258661694
"1779",131970.728660052
"1780",166638.575947596
"1781",126968.890432445
"1782",90110.464410845
"1783",144771.972949854
"1784",112552.121515648
"1785",120540.037817205
"1786",142080.866070401
"1787",156027.723171765
"1788",59760.221577751
"1789",95580.0534626234
"1790",85552.6440011284
"1791",176068.607753393
"1792",159176.726941413
"1793",125918.454860759
"1794",149224.931180553
"1795",140480.207212997
"1796",122956.334265029
"1797",104989.388737724
"1798",119368.750980503
"1799",106940.121416316
"1800",124334.845674427
"1801",132477.308849977
"1802",128055.647183149
"1803",147411.759993814
"1804",139188.230047345
"1805",132986.990270463
"1806",118515.855225205
"1807",127315.539840443
"1808",123515.458445877
"1809",128542.90907955
"1810",143900.121359938
"1811",89222.8157793448
"1812",105871.560829397
"1813",154444.695330023
"1814",112003.378470374
"1815",53678.5027943255
"1816",88606.918716176
"1817",116812.261164229
"1818",145733.66619918
"1819",127460.983296064
"1820",47129.3865097577
"1821",109136.974264955
"1822",153522.079189757
"1823",40638.3502677667
"1824",118784.314294204
"1825",159054.05855783
"1826",105672.055436529
"1827",105595.216769817
"1828",139878.265420253
"1829",114940.863820668
"1830",134736.665376501
"1831",146131.153697416
"1832",65652.3791521078
"1833",135290.963367417
"1834",118736.444912411
"1835",115707.759657638
"1836",113816.431260597
"1837",79962.2342480502
"1838",127057.274571684
"1839",100751.077981023
"1840",145338.263841434
"1841",131529.389853562
"1842",93585.4134688872
"1843",130559.036956259
"1844",137731.936877514
"1845",147655.716813956
"1846",160983.380515872
"1847",182647.380810411
"1848",64406.7537645694
"1849",108608.36553765
"1850",117743.295168724
"1851",144372.730276277
"1852",124555.524671692
"1853",121115.700526743
"1854",164893.902618002
"1855",149091.701648509
"1856",229402.601709702
"1857",129185.595978479
"1858",139721.301831547
"1859",119994.965026408
"1860",148954.61512816
"1861",118072.708661612
"1862",321136.644665848
"1863",293628.015961171
"1864",293717.310903025
"1865",344632.065439605
"1866",335813.280782165
"1867",221437.283240023
"1868",278141.252451069
"1869",199792.304022539
"1870",221186.420758357
"1871",252644.313178513
"1872",175069.054290724
"1873",247441.230798647
"1874",159259.504920295
"1875",189637.627673092
"1876",208617.48735922
"1877",210154.727093644
"1878",201393.075475824
"1879",135660.340147539
"1880",129056.318419463
"1881",237866.198061203
"1882",238935.060385723
"1883",185073.342069714
"1884",206066.708557187
"1885",209217.932865673
"1886",282792.68813327
"1887",216179.927140521
"1888",260312.48090374
"1889",177820.936729533
"1890",104992.178441498
"1891",122632.268408107
"1892",101200.57546169
"1893",138783.038199141
"1894",121428.290120341
"1895",136513.862824304
"1896",121605.778773535
"1897",119047.740789122
"1898",116112.031508452
"1899",152183.507869202
"1900",152005.016361743
"1901",191618.182914946
"1902",168766.93627707
"1903",223330.221176981
"1904",142408.740351811
"1905",208765.782700954
"1906",117917.120013218
"1907",209186.334410297
"1908",110775.879465361
"1909",128039.697294499
"1910",120447.373372707
"1911",238349.560117246
"1912",341041.766927273
"1913",132518.409346782
"1914",51523.0106198241
"1915",325097.847035716
"1916",68640.2262020569
"1917",229688.992773167
"1918",137814.476222564
"1919",169628.581730508
"1920",155032.111612914
"1921",391843.380457737
"1922",315161.253346695
"1923",230828.686620665
"1924",238819.998362825
"1925",187239.67661418
"1926",377763.604382619
"1927",134414.00820043
"1928",169998.921343517
"1929",116780.064120836
"1930",120155.290920559
"1931",135459.650601093
"1932",139176.439056505
"1933",232774.40644585
"1934",182173.620253119
"1935",169887.809388381
"1936",195073.752599869
"1937",183597.046845205
"1938",172010.795028018
"1939",253115.327628671
"1940",199051.513064883
"1941",166255.557437398
"1942",162803.833200496
"1943",232269.39947518
"1944",395079.847629542
"1945",427568.591503529
"1946",144309.581912908
"1947",299507.715899772
"1948",171984.2062702
"1949",261802.987093632
"1950",185145.326978078
"1951",234203.133117156
"1952",201231.700820677
"1953",170174.364768915
"1954",179265.078332117
"1955",138719.927220554
"1956",298697.667774549
"1957",151975.180099953
"1958",250250.604323381
"1959",146047.727415147
"1960",112055.519663984
"1961",122849.535366916
"1962",94430.4405364768
"1963",102226.955834652
"1964",108639.443385996
"1965",146060.303465251
"1966",142128.309062484
"1967",294712.242780776
"1968",432772.902012117
"1969",405466.163032139
"1970",402038.945064864
"1971",418618.142878535
"1972",377615.633936028
"1973",280259.820842571
"1974",350942.292282282
"1975",461750.81077464
"1976",283449.903067875
"1977",339737.258693705
"1978",337611.050021351
"1979",327628.457364353
"1980",203793.73738027
"1981",349581.753732915
"1982",226251.997031697
"1983",204081.379447744
"1984",161561.543716162
"1985",230236.293108854
"1986",214940.633706084
"1987",182526.308344884
"1988",170560.982377744
"1989",189181.948487584
"1990",207886.93148193
"1991",237896.832585465
"1992",207698.380617741
"1993",173761.240504948
"1994",229253.499538165
"1995",179627.023888354
"1996",255120.950786983
"1997",326395.78654139
"1998",312347.881339359
"1999",291976.461848515
"2000",342518.642826667
"2001",286445.873264364
"2002",246241.393310103
"2003",245124.127415063
"2004",276038.532398903
"2005",223012.963704859
"2006",224344.721636391
"2007",258413.460776397
"2008",223632.187059213
"2009",208454.127157197
"2010",189707.093904301
"2011",134845.197903238
"2012",172282.606904668
"2013",181796.057007592
"2014",180154.354430199
"2015",215256.98188023
"2016",191359.0087975
"2017",196317.056880481
"2018",114165.411186032
"2019",126364.218129628
"2020",96465.3502012573
"2021",94931.6311892994
"2022",198153.394377982
"2023",144991.348657407
"2024",284560.731750005
"2025",372515.907944118
"2026",177484.315999259
"2027",165108.02011654
"2028",151501.188198163
"2029",175194.754287439
"2030",285006.001252276
"2031",246643.44289846
"2032",267659.002199982
"2033",278053.112599656
"2034",180867.755483572
"2035",237426.342141315
"2036",196132.250581897
"2037",224624.995194495
"2038",283656.026763163
"2039",224007.410942313
"2040",278855.864659381
"2041",392493.868000416
"2042",215715.623339919
"2043",186449.025150413
"2044",167195.067530766
"2045",214986.752337805
"2046",167831.993411483
"2047",142802.607049906
"2048",138721.320081368
"2049",141988.822748224
"2050",170834.784456358
"2051",97422.5305504644
"2052",126062.824946547
"2053",149988.864579242
"2054",89594.532376239
"2055",159731.989713055
"2056",138962.996885797
"2057",114472.341517956
"2058",214187.568634276
"2059",137159.912742479
"2060",180512.546765358
"2061",167963.927232397
"2062",131133.389747769
"2063",125462.075047614
"2064",145520.739667856
"2065",124982.77279201
"2066",162114.924944693
"2067",97169.6322395965
"2068",149367.127324762
"2069",82404.0266108019
"2070",114051.481520853
"2071",91623.8286965179
"2072",125934.997168082
"2073",125317.49863615
"2074",149463.755055227
"2075",150709.204302422
"2076",117550.744408727
"2077",165635.18736998
"2078",122264.007380618
"2079",126585.326156177
"2080",118085.98300971
"2081",127389.401865745
"2082",116292.367021048
"2083",153554.190857792
"2084",112392.89987517
"2085",113630.50506365
"2086",97548.3728862521
"2087",121501.095177887
"2088",93392.1957001344
"2089",80737.2292383514
"2090",123832.674007759
"2091",124528.473652582
"2092",125038.209429352
"2093",116025.013376703
"2094",100486.983990924
"2095",153707.135114678
"2096",80270.9780753238
"2097",98789.8828591459
"2098",162658.928318558
"2099",53402.8306990208
"2100",70982.9971012648
"2101",118243.99775734
"2102",120269.616377664
"2103",108659.975688885
"2104",123543.667121259
"2105",130490.163602936
"2106",83703.9428286945
"2107",190913.14215749
"2108",120341.775527972
"2109",115876.162171405
"2110",125658.667412332
"2111",121852.408974499
"2112",141311.521174502
"2113",122125.052338784
"2114",115154.907871421
"2115",174929.868662875
"2116",111664.993258395
"2117",157296.936684679
"2118",122120.305134969
"2119",116163.676480757
"2120",110256.774414736
"2121",91882.9237020639
"2122",123494.483775982
"2123",78913.2414322491
"2124",159258.597292951
"2125",113718.47917142
"2126",151004.502089928
"2127",172656.110398621
"2128",113478.870739757
"2129",74881.0169743853
"2130",139499.012040485
"2131",137791.01232643
"2132",104575.486351162
"2133",124852.837473867
"2134",111922.583797756
"2135",96058.8214270734
"2136",80686.0822655695
"2137",105172.632784606
"2138",136861.300468537
"2139",144351.157694428
"2140",134942.08773919
"2141",151652.791858491
"2142",131190.185087002
"2143",147758.859716043
"2144",118930.805414267
"2145",135717.47827506
"2146",183233.124463186
"2147",133743.210668722
"2148",130470.235455644
"2149",130915.392798256
"2150",235018.621118357
"2151",110528.507307417
"2152",140721.012087052
"2153",166878.557078768
"2154",103305.628601245
"2155",126204.807220427
"2156",254902.413939594
"2157",227878.429253328
"2158",245692.633349951
"2159",212486.115042322
"2160",180250.133288721
"2161",234274.023498756
"2162",400124.706632018
"2163",322626.311792587
"2164",254343.542235057
"2165",192960.943872576
"2166",165081.365020261
"2167",221327.279308193
"2168",189499.637105797
"2169",196557.111557774
"2170",217261.909361447
"2171",163557.954794823
"2172",133451.382187717
"2173",196705.460782276
"2174",216344.010823068
"2175",286684.330932139
"2176",324687.621892294
"2177",237640.556417877
"2178",211723.563138839
"2179",134186.050256493
"2180",222494.157803033
"2181",195441.309667048
"2182",224481.034367309
"2183",186239.554300076
"2184",118768.427981242
"2185",115337.971833705
"2186",148830.791220092
"2187",141930.07848231
"2188",148181.725923449
"2189",283373.185925226
"2190",81796.8397699453
"2191",76165.2920949229
"2192",87346.7313845582
"2193",113056.93281642
"2194",94137.1540395913
"2195",108552.98520431
"2196",103373.97496136
"2197",118773.257756257
"2198",162612.097663246
"2199",187039.627873985
"2200",141934.001662636
"2201",145791.615497839
"2202",239587.993336649
"2203",133099.770653672
"2204",191496.533329073
"2205",130830.447311517
"2206",143392.13175202
"2207",214454.227692054
"2208",281211.453869067
"2209",271717.127948348
"2210",119231.564613898
"2211",110288.981792462
"2212",124887.410114086
"2213",108449.564450348
"2214",138710.499799123
"2215",101656.512177245
"2216",153960.118345564
"2217",65710.8693536837
"2218",68952.4616767071
"2219",64101.1349526053
"2220",58039.0439022197
"2221",321474.287378433
"2222",300302.080080251
"2223",270835.785838892
"2224",198605.875965915
"2225",123561.793674826
"2226",189369.451611118
"2227",194386.015696477
"2228",268118.123358309
"2229",241179.040705193
"2230",166316.702340913
"2231",204674.713468416
"2232",183602.549046053
"2233",178643.807319052
"2234",242571.192782822
"2235",220519.843107136
"2236",244252.601394381
"2237",298171.42309539
"2238",198395.37778989
"2239",94307.1390498728
"2240",151458.656770741
"2241",161056.647161846
"2242",116756.810717837
"2243",118088.656415686
"2244",109288.29296152
"2245",104669.751950684
"2246",137496.442541048
"2247",102653.874168535
"2248",119105.773346443
"2249",117513.729042869
"2250",129832.342240906
"2251",108562.218067
"2252",184513.74995725
"2253",158485.688523558
"2254",186080.736511747
"2255",181529.072593211
"2256",169494.409386234
"2257",216942.5458578
"2258",155436.885823843
"2259",175134.259309899
"2260",140515.165671673
"2261",203834.037447607
"2262",222574.402592387
"2263",411527.063549998
"2264",494708.346727901
"2265",155330.042692678
"2266",330803.107598322
"2267",353407.217490261
"2268",404200.212188367
"2269",146222.039186424
"2270",198588.671253731
"2271",210022.25870137
"2272",191648.966481871
"2273",157924.461519274
"2274",181761.425165305
"2275",143254.09972378
"2276",176083.490839097
"2277",171928.934749029
"2278",143628.744530627
"2279",127691.854766339
"2280",111922.678374495
"2281",159696.905596649
"2282",173070.275074441
"2283",107353.863894846
"2284",113723.861185387
"2285",150870.802122527
"2286",125162.681803221
"2287",388190.840436821
"2288",285215.809139797
"2289",373879.567008196
"2290",442567.203898118
"2291",349419.915916045
"2292",418134.155538081
"2293",466111.256879598
"2294",414862.768405329
"2295",456605.347541203
"2296",272392.740981304
"2297",351773.909931034
"2298",381424.122064632
"2299",341038.880168881
"2300",333118.397677665
"2301",331671.256136828
"2302",261641.195139128
"2303",247521.693362812
"2304",241702.964070083
"2305",203868.080921258
"2306",202058.12016441
"2307",213527.68628802
"2308",246855.471878863
"2309",304560.515162247
"2310",210636.042482468
"2311",205089.885537636
"2312",179571.543543734
"2313",179256.796167457
"2314",183589.134050307
"2315",179198.715790317
"2316",205081.916663883
"2317",196337.415161179
"2318",177421.014138698
"2319",185669.076640053
"2320",185757.160052252
"2321",239645.94778087
"2322",180847.597572987
"2323",198315.30557271
"2324",182061.460585802
"2325",209664.2549808
"2326",177218.492080296
"2327",204092.88997981
"2328",220102.216909445
"2329",194669.723078182
"2330",181075.819523752
"2331",334061.326123588
"2332",410896.426612768
"2333",315911.999326918
"2334",270390.229981499
"2335",300289.966760437
"2336",311077.777174979
"2337",188208.454418674
"2338",256363.49286179
"2339",210036.828452091
"2340",333504.94557557
"2341",204551.691940844
"2342",235458.26795903
"2343",230293.425996019
"2344",215672.518831194
"2345",220190.556262828
"2346",213831.839280224
"2347",202443.740114098
"2348",246280.758407533
"2349",191092.571671532
"2350",312319.700969817
"2351",263845.309215024
"2352",261226.55105702
"2353",247323.813744703
"2354",142898.226445019
"2355",140807.802207424
"2356",148799.60747344
"2357",186228.670444174
"2358",211967.022219708
"2359",137241.417295535
"2360",111297.301445912
"2361",149430.027899403
"2362",248606.145885775
"2363",139834.528975205
"2364",138290.218383201
"2365",212678.724981148
"2366",195016.427862363
"2367",225888.598656003
"2368",221227.034103992
"2369",235913.701500039
"2370",171026.621249515
"2371",161995.019746986
"2372",193977.930703507
"2373",291501.685920356
"2374",338971.739761357
"2375",245062.313993177
"2376",280727.340497596
"2377",310342.803269265
"2378",158871.497004657
"2379",213166.72980694
"2380",130909.428711898
"2381",174114.693873157
"2382",215106.202620378
"2383",204187.242351197
"2384",234528.131987539
"2385",162410.154881463
"2386",127090.408867501
"2387",133032.432610206
"2388",103188.4608256
"2389",116474.150006462
"2390",160454.605463286
"2391",146736.184193678
"2392",115411.61010214
"2393",174998.956167444
"2394",148794.230644311
"2395",224764.293615947
"2396",138208.909316536
"2397",230951.893769699
"2398",126464.490896326
"2399",75353.4357212209
"2400",72760.201227646
"2401",124312.488413892
"2402",138736.029063511
"2403",149534.079329408
"2404",162892.332707317
"2405",161054.506847473
"2406",141925.98192752
"2407",121500.743759858
"2408",139211.173902315
"2409",121567.324178966
"2410",169313.341481455
"2411",114438.027975609
"2412",160870.331512272
"2413",132272.748382188
"2414",175209.366010234
"2415",135076.444403696
"2416",130664.794636666
"2417",142149.868018434
"2418",136711.775032647
"2419",130035.321857901
"2420",119205.245195735
"2421",107658.917758791
"2422",104699.396492935
"2423",121597.711038572
"2424",149307.805044917
"2425",189011.157390078
"2426",128690.457624717
"2427",126044.553350594
"2428",175645.642294258
"2429",109183.305783596
"2430",127209.733328307
"2431",109320.426977155
"2432",145447.958689765
"2433",147984.637933477
"2434",143117.530910436
"2435",153010.54843356
"2436",103223.514983875
"2437",98401.1124647116
"2438",124170.509535319
"2439",96541.5570116204
"2440",121282.282201653
"2441",89500.3714055824
"2442",95665.3502866632
"2443",126897.588696022
"2444",129520.105531899
"2445",91117.8241173271
"2446",131983.50198943
"2447",194689.293335001
"2448",118685.218028399
"2449",111176.872411565
"2450",154374.937355723
"2451",110907.226363101
"2452",199025.166675013
"2453",93360.0797525006
"2454",118194.313843202
"2455",107656.660541365
"2456",148448.324264767
"2457",146647.555431341
"2458",143379.42541574
"2459",116360.615946339
"2460",146139.064152734
"2461",133462.544766053
"2462",140537.772346365
"2463",132710.26159956
"2464",182203.03171089
"2465",134788.730406996
"2466",124876.552331837
"2467",127092.219232287
"2468",87117.7802114293
"2469",91226.4996484829
"2470",200634.840977761
"2471",247556.013043122
"2472",154604.212118395
"2473",127557.910184997
"2474",57988.2918159883
"2475",197525.044467568
"2476",132817.619333213
"2477",136363.091060654
"2478",156963.763524974
"2479",111441.076476321
"2480",156391.34272943
"2481",116251.670692703
"2482",108669.295120314
"2483",106432.214558317
"2484",119461.048544241
"2485",127759.425180635
"2486",155947.590460646
"2487",148192.266055468
"2488",168379.3689088
"2489",152026.333764421
"2490",132290.934735157
"2491",82745.3798350836
"2492",205924.796982214
"2493",153649.042941093
"2494",136543.033045201
"2495",86977.1337002776
"2496",234644.32120094
"2497",151500.432759639
"2498",117127.950374842
"2499",79504.4209823672
"2500",144445.172443013
"2501",145107.387684068
"2502",137602.459265883
"2503",92120.4849570705
"2504",124452.357169295
"2505",239698.051369968
"2506",242739.698098453
"2507",271937.256295966
"2508",241255.413406819
"2509",214607.877027742
"2510",217859.450325251
"2511",172968.888585872
"2512",202789.656659444
"2513",230325.134850285
"2514",336481.472494932
"2515",160288.154585958
"2516",181734.785240843
"2517",156027.380538399
"2518",169544.271026725
"2519",243411.215389207
"2520",224605.897424461
"2521",181489.877850599
"2522",225553.834664883
"2523",113468.402635335
"2524",145593.010958584
"2525",170885.722471352
"2526",145305.29284737
"2527",116304.540875093
"2528",142849.384883683
"2529",160552.927827811
"2530",118855.144504942
"2531",257813.646731504
"2532",225010.937335812
"2533",191476.840007063
"2534",236689.628634075
"2535",275856.279172966
"2536",219044.407515663
"2537",254919.230707982
"2538",179794.857165268
"2539",176869.880348124
"2540",182536.871266988
"2541",182737.858112987
"2542",171070.774214941
"2543",108846.397422886
"2544",125408.182348035
"2545",135661.802535726
"2546",120286.687413916
"2547",122499.399718599
"2548",149057.41477779
"2549",153836.532240719
"2550",538933.968318423
"2551",148941.635785698
"2552",126341.214904983
"2553",69407.5498966585
"2554",85849.6680063282
"2555",107554.287748927
"2556",98939.9971916995
"2557",101498.222243436
"2558",142632.342509183
"2559",145798.307719305
"2560",156772.390156571
"2561",153387.936851101
"2562",153221.124609786
"2563",164174.832786305
"2564",235127.567157089
"2565",159611.165833586
"2566",166160.831154062
"2567",153937.691976289
"2568",191251.445478967
"2569",234474.264058313
"2570",113511.323387906
"2571",211894.868448292
"2572",147180.533954241
"2573",208174.639817364
"2574",320922.603730956
"2575",139183.853760646
"2576",118896.812326684
"2577",144139.067146074
"2578",73591.09736302
"2579",52205.506613583
"2580",80163.4034992336
"2581",90890.3617520018
"2582",96684.2057365235
"2583",282755.145238151
"2584",171356.162705674
"2585",189968.203323305
"2586",218965.760989065
"2587",195389.485212163
"2588",143643.338446233
"2589",147276.790018251
"2590",196366.299352083
"2591",243702.535717321
"2592",210898.454081966
"2593",246640.685535392
"2594",189382.612722926
"2595",198175.07070001
"2596",286396.226265419
"2597",185024.922572565
"2598",290947.73351906
"2599",306476.584956924
"2600",104599.51223709
"2601",126788.170789554
"2602",81749.1811282115
"2603",95017.3964111902
"2604",88038.8576671343
"2605",76684.1712381516
"2606",140241.633617128
"2607",199173.315923528
"2608",174481.6875424
"2609",175137.281375223
"2610",100348.451701669
"2611",146824.704342758
"2612",165539.075181337
"2613",125160.678675782
"2614",121962.742822295
"2615",158441.452729668
"2616",143754.207893163
"2617",194334.384985035
"2618",190216.440407481
"2619",198461.48603225
"2620",191861.439109026
"2621",174531.492324142
"2622",179284.333056275
"2623",231006.30547743
"2624",287753.608179049
"2625",268215.578097158
"2626",178971.742151885
"2627",171767.4822361
"2628",627054.298053379
"2629",485686.333421018
"2630",422505.276856057
"2631",441957.971346261
"2632",434961.250208964
"2633",333359.006916384
"2634",463085.253749561
"2635",138493.359193646
"2636",182274.474316735
"2637",164315.445879342
"2638",275489.041829419
"2639",192730.73479632
"2640",148263.651715996
"2641",108326.038754862
"2642",180102.469632881
"2643",105510.967960728
"2644",119607.972686582
"2645",112106.635979701
"2646",94904.5831893424
"2647",101928.523588627
"2648",156134.279972533
"2649",154707.233503867
"2650",138025.493377736
"2651",141996.266781105
"2652",415474.828729499
"2653",262819.129619391
"2654",265772.577970239
"2655",449079.209627955
"2656",346234.649184937
"2657",354169.737004422
"2658",314960.415743825
"2659",312904.232783152
"2660",356171.438890405
"2661",367208.503879583
"2662",385396.835278003
"2663",284816.654302151
"2664",296158.009461281
"2665",355472.183393978
"2666",296659.452130616
"2667",173926.836032879
"2668",178342.322774182
"2669",179903.105792455
"2670",272058.716978829
"2671",176835.764960097
"2672",193922.794994963
"2673",202632.331142821
"2674",197165.510351556
"2675",171888.353623711
"2676",188208.999245825
"2677",198868.23375635
"2678",215148.078650931
"2679",279110.245328218
"2680",301666.860141151
"2681",417736.449024161
"2682",331230.148262177
"2683",542932.895607662
"2684",322512.34541793
"2685",303022.853778313
"2686",237024.699013273
"2687",312158.754021947
"2688",210551.534440933
"2689",205421.647170017
"2690",410401.287296872
"2691",194370.748317261
"2692",141006.694242012
"2693",194135.292599857
"2694",131563.183324551
"2695",192724.737880933
"2696",182381.938234184
"2697",189363.422999407
"2698",186707.989585476
"2699",176970.91629424
"2700",156991.115088946
"2701",143841.661807717
"2702",105927.645901628
"2703",119560.639933179
"2704",142664.843742875
"2705",113500.363736413
"2706",102355.001496633
"2707",111096.2758508
"2708",132519.723441189
"2709",102077.324061032
"2710",132404.900965691
"2711",264234.813687106
"2712",382809.387077123
"2713",173365.883724441
"2714",148346.825419727
"2715",171952.652222462
"2716",141588.596305034
"2717",201182.391289095
"2718",222186.762877707
"2719",158902.186988923
"2720",188920.425947175
"2721",133508.126389735
"2722",158330.339557582
"2723",130426.030938458
