"","x"
"1820",44375.1521656124
"1822",143316.409131211
"1823",37515.6079968902
"1824",132452.847343813
"1825",148401.206003141
"1826",100337.575155886
"1827",106121.991435457
"1828",143278.750190545
"1830",135529.68673291
"1831",154702.500122005
"1833",142924.828433945
"1834",120457.36209449
"1835",125287.342036206
"1836",126545.445160484
"1837",86259.2433694809
"1838",138182.235037378
"1839",97501.772928907
"1840",146926.066466954
"1841",133278.577288085
"1842",83770.4812017364
"1843",127137.235428331
"1844",125581.785491745
"1845",143419.844192633
"1846",148103.676677762
"1847",180678.395575644
"1849",111534.944409134
"1850",116250.473219555
"1851",150128.970872929
"1852",124829.034466385
"1853",130032.54436203
"1854",171992.068976174
"1855",150908.294809957
"1856",210627.619848472
"1857",134840.496346817
"1858",146291.943400014
"1859",121069.747353272
"1860",143399.165957641
"1861",120028.727087563
"1865",332646.30766563
"1866",323410.660583464
"1867",231027.079517754
"1868",287408.899560097
"1869",200098.406031465
"1870",230853.82300518
"1871",235729.516844627
"1872",172734.907467727
"1873",231786.809032331
"1874",162917.084686289
"1875",214812.822820859
"1876",199500.823876272
"1877",216400.589694475
"1878",193628.472459672
"1879",128885.658589802
"1880",142967.159190563
"1881",242780.832970711
"1882",251658.391624153
"1883",191817.436114495
"1884",205259.568151631
"1885",252524.699924955
"1886",277277.932744036
"1887",216942.089641664
"1888",286645.116461247
"1889",170610.100420722
"1890",122039.420716051
"1891",129182.21209035
"1892",99271.5563922897
"1893",131306.721503495
"1894",123004.645796183
"1895",132368.541405406
"1896",124066.170295967
"1897",117484.021527971
"1898",122372.153499325
"1899",158876.760845048
"1900",155988.797800291
"1901",175425.28918541
"1902",161601.235426512
"1903",214983.201386471
"1904",147689.738680018
"1905",227938.59431128
"1906",151726.345201903
"1907",237248.632213151
"1908",109448.974380668
"1909",129258.595458774
"1910",120800.498913744
"1911",242257.13975757
"1912",338752.889048941
"1913",138831.333679896
"1914",53767.6162686678
"1915",286978.034294708
"1917",253260.272538487
"1918",138168.164128413
"1919",190187.456063192
"1920",159279.917380369
"1921",366353.510400537
"1922",309520.127729442
"1923",229110.576696734
"1924",212812.825681603
"1925",194118.089014911
"1926",356073.911152891
"1927",135281.760217861
"1928",161181.212414144
"1929",122267.625792298
"1930",129100.537543221
"1931",139263.070721219
"1932",139951.885738014
"1934",181352.772584226
"1935",167450.486441371
"1936",182020.909475993
"1937",183696.759187117
"1938",176145.718993842
"1939",233430.526047609
"1940",205261.766566757
"1941",165837.269491928
"1942",185791.740930217
"1943",219254.559144076
"1944",324922.11443001
"1945",384430.742775545
"1947",158301.225540389
"1948",164195.555267168
"1949",228440.598755935
"1950",188939.717967461
"1951",243819.476532894
"1952",216009.355910036
"1953",162091.051273071
"1954",185257.412791382
"1955",131574.926859827
"1956",309013.550362611
"1957",156162.618755488
"1958",281837.891665005
"1959",146203.949849797
"1960",118347.444203317
"1961",119224.169446717
"1962",99817.629588082
"1963",104925.197605052
"1964",110593.063066348
"1965",144243.816291952
"1966",141137.674663445
"1967",298366.29729222
"1968",391618.90458427
"1969",379853.214832325
"1970",398409.160923595
"1971",521401.393194433
"1972",382445.166424373
"1973",272538.436287165
"1974",316826.865078202
"1975",519904.588279969
"1976",283939.121656878
"1977",350777.564371963
"1978",322278.822256605
"1979",352831.569120379
"1980",207142.296521545
"1981",365400.445192221
"1982",232727.351042094
"1983",213224.141890877
"1984",178788.091901058
"1985",223070.709782649
"1986",217038.037820779
"1987",180556.999731674
"1988",170590.218124021
"1989",191249.62879441
"1990",206071.183322723
"1991",244298.10990594
"1992",208615.206631501
"1993",172019.85253134
"1994",243779.062824383
"1995",185831.27810677
"1996",259404.60411504
"1997",324033.129282996
"1998",326489.019624554
"1999",263074.694954712
"2000",327159.806533257
"2001",269552.68159737
"2002",250474.807624012
"2003",254191.618820208
"2004",283536.047204897
"2005",230191.090860952
"2006",228679.627280669
"2007",259620.609389674
"2008",214253.636951912
"2009",188540.301618864
"2010",189384.427788494
"2011",145586.648567445
"2012",165932.41252998
"2013",167631.954292427
"2014",177603.122331193
"2015",193212.003179859
"2016",180413.955365244
"2017",187705.161346545
"2018",125452.385440464
"2019",132246.445366233
"2020",110279.538291976
"2021",96047.7482102591
"2022",195188.459433347
"2023",156917.277404771
"2024",274184.350506647
"2025",356488.68692326
"2026",172597.202100774
"2027",154364.654603887
"2028",157550.108918819
"2029",169252.658276921
"2030",285228.148647708
"2031",253154.640627313
"2032",261164.173177482
"2033",276849.76049413
"2034",170928.098793735
"2035",225951.224148951
"2036",206821.21758024
"2037",211452.707199188
"2038",357504.200317804
"2039",217792.788151824
"2042",211823.729263271
"2043",176172.548691302
"2044",163998.544768017
"2045",210823.221875517
"2046",141671.712456443
"2047",150594.686545415
"2048",141792.654115786
"2049",146383.34447528
"2050",172614.546395548
"2051",99614.6954886447
"2052",125892.697424885
"2053",150506.061677395
"2054",95382.1350689425
"2055",162058.133444425
"2056",153672.602083537
"2057",115780.570180705
"2058",214316.910421763
"2059",136689.87105812
"2060",184278.936950489
"2061",185440.49370514
"2062",128109.842386584
"2063",111375.516718629
"2064",136551.329362471
"2065",116106.037957143
"2066",174862.858507239
"2067",98987.7036802967
"2068",147478.662145353
"2069",86115.3147680798
"2070",111987.434053613
"2071",94582.4954597195
"2072",144860.298634734
"2073",145276.476692276
"2074",189998.827952667
"2075",146869.541967809
"2076",112676.741270336
"2077",148937.67773369
"2078",121850.99727681
"2079",136415.166856289
"2080",123384.851711103
"2081",122595.975852158
"2082",116650.856950391
"2083",143199.080855673
"2084",108997.088834929
"2085",116868.898540917
"2086",121412.97288903
"2087",133105.200827165
"2088",97889.4411703381
"2089",74392.5909990298
"2090",127406.265745417
"2091",106152.117117045
"2092",125716.486644692
"2093",117423.763546812
"2094",111052.99589183
"2095",136224.932692722
"2096",82318.2898865122
"2097",96666.832566798
"2098",145170.197680893
"2099",54227.0432124228
"2101",108198.528654018
"2102",130692.123546292
"2103",97203.9590473714
"2104",141311.347381564
"2105",121033.998070288
"2107",188743.224043833
"2108",118647.221125553
"2109",117050.484610477
"2110",143375.989796871
"2111",136651.736232927
"2112",145203.494379569
"2113",128876.921315778
"2114",125871.863539228
"2115",165017.355882696
"2116",123391.357977251
"2117",154186.443967219
"2118",114691.754620607
"2119",116131.34120307
"2120",125677.679578773
"2121",88585.2296617211
"2122",114789.248857409
"2123",81674.1344107451
"2124",166155.203223953
"2125",132543.20435076
"2126",144439.694816283
"2128",118927.706637726
"2129",96274.064317258
"2130",134845.154792875
"2131",145036.291570647
"2132",123316.253820796
"2133",124487.43603799
"2134",110046.520099644
"2136",71357.6972784203
"2137",106637.018048405
"2138",134750.463320038
"2139",148288.535523838
"2140",142244.760481375
"2141",143025.275221532
"2142",119882.081697014
"2143",144769.726494913
"2144",117989.49881801
"2145",136860.674583248
"2146",164125.960862545
"2147",142779.429525967
"2148",133398.469444391
"2149",140667.144953217
"2150",232436.15978805
"2151",107551.144645936
"2152",172154.767137717
"2153",165812.082127707
"2154",103328.570992188
"2155",141242.49669481
"2156",251249.88344045
"2157",222179.377975648
"2158",222722.203466285
"2159",204335.987259475
"2160",189432.070948635
"2161",240673.80711664
"2162",396295.846087044
"2163",362387.140641315
"2164",238113.187585292
"2165",207486.440453171
"2166",163632.969082027
"2167",214234.545366652
"2168",200336.430916998
"2169",194504.703411543
"2170",218471.147881839
"2171",161359.872028276
"2172",135897.915968873
"2173",186605.351176512
"2174",224638.058287021
"2175",319980.968599083
"2176",297129.912934201
"2177",233743.699437723
"2178",221184.768911427
"2179",131507.503642819
"2181",190807.741161384
"2182",224510.537771831
"2183",187232.01904865
"2184",120058.143848884
"2185",115716.328937857
"2187",151441.855725581
"2188",154680.454886188
"2189",315579.624100246
"2190",85119.7841079409
"2191",79784.6495764822
"2192",89037.8697317856
"2193",101042.114179246
"2194",93621.9554613082
"2195",107193.306142423
"2196",102803.630813587
"2197",118740.863329824
"2198",158658.923932325
"2200",150442.031861352
"2201",145607.553019671
"2202",217460.357420348
"2203",128744.561169013
"2204",182360.367815509
"2205",131278.477133347
"2206",146261.081602594
"2207",208975.296813345
"2208",282876.960533668
"2209",239269.897067344
"2210",113184.571691024
"2211",121047.892609143
"2212",117126.963526095
"2213",106035.418976313
"2214",130676.745625929
"2215",105420.716089736
"2216",150687.834130392
"2220",60898.9211033179
"2221",286978.034294708
"2222",253336.920103661
"2223",260302.532707762
"2224",205228.818504524
"2225",123610.99527752
"2226",196918.404582072
"2228",251731.43390112
"2229",260025.691341036
"2230",155454.029711849
"2231",213499.801961162
"2232",179888.940877726
"2233",181231.153378942
"2234",235627.645306313
"2235",206645.028011245
"2236",260771.113768531
"2237",305318.278577763
"2238",194159.404332243
"2239",105083.858263022
"2240",151461.867641784
"2241",159832.283826778
"2242",120778.737940715
"2243",131703.022342137
"2244",104027.4884633
"2245",95589.568020257
"2246",148838.699284761
"2247",110453.917056762
"2248",123518.125083765
"2249",116964.792678321
"2250",129274.522293111
"2252",188532.375819226
"2253",151224.780312778
"2254",174792.033549637
"2255",184468.68097586
"2256",176833.584652559
"2257",208824.10430889
"2258",161520.492823414
"2259",171007.390722594
"2260",158140.963520951
"2261",201832.140739859
"2262",220774.39780368
"2263",355477.374996075
"2264",522500.023943493
"2265",178877.955658682
"2266",309601.870142601
"2267",342627.590905708
"2268",495352.627214953
"2269",147064.834194692
"2270",188064.344828427
"2271",213780.497974741
"2272",194082.362233691
"2273",161007.007858652
"2274",171638.852772347
"2275",157376.829770901
"2276",185763.478010353
"2277",191401.680313794
"2278",153984.336465576
"2279",119456.065916108
"2280",126846.429082766
"2281",162251.925183526
"2282",190513.002271119
"2283",110506.809044085
"2284",108706.597448966
"2285",146815.865982455
"2286",126751.643859349
"2287",376524.70950629
"2288",281323.478990426
"2289",369514.997570483
"2290",440009.022061467
"2291",327968.328942421
"2292",461162.21434264
"2293",474164.521134339
"2294",371982.951359051
"2295",506817.25531506
"2296",296661.793859241
"2297",323877.723385858
"2298",323198.721279891
"2299",330619.375594936
"2300",329999.92115298
"2301",298261.293920789
"2302",256364.481811291
"2303",250159.671702955
"2304",269769.176174433
"2305",199463.049165023
"2306",190860.475079274
"2307",201120.038114989
"2308",224708.578803757
"2309",295797.65024002
"2310",224104.424419854
"2311",208318.111782398
"2312",187124.562004306
"2313",174282.90544588
"2314",186805.086925812
"2315",180034.575172502
"2316",209368.403826218
"2317",188953.9590954
"2318",175971.156332192
"2319",183352.911487049
"2320",188194.554636768
"2321",243067.536796715
"2322",182804.811992129
"2323",182724.206370439
"2324",165398.484871639
"2325",213652.394382461
"2326",172306.806308665
"2327",202060.226469175
"2328",216474.988762175
"2329",190237.807801279
"2330",178453.326095196
"2331",346224.228073175
"2332",403757.193083123
"2333",334470.995152182
"2334",263695.999212309
"2335",280768.281364484
"2336",321531.950748831
"2337",212916.70951309
"2338",290277.48028572
"2339",212679.861602768
"2340",423742.383336549
"2341",228849.316516359
"2342",236658.359210975
"2343",219001.475266381
"2344",212350.254508603
"2345",238650.033395293
"2346",225097.84337073
"2347",206018.774047898
"2348",250554.444244982
"2349",190446.26065246
"2350",301403.209127451
"2351",253889.32219804
"2352",262403.647496299
"2353",237494.273159423
"2354",140207.972838195
"2355",143276.584149188
"2356",154398.778049436
"2357",183073.64533721
"2358",185482.794730079
"2359",135556.165957026
"2360",115169.467568728
"2361",145934.864639002
"2362",273989.048521815
"2363",136212.444165548
"2364",159034.440727766
"2365",226608.520645344
"2366",198369.864107358
"2367",232109.494298624
"2368",217344.117413473
"2369",233976.899914069
"2370",168539.79773049
"2371",164908.925122888
"2372",188879.033506251
"2373",289309.075415901
"2374",304940.400313691
"2375",248334.34546622
"2376",286403.801822104
"2377",338896.286773011
"2378",141231.11742562
"2379",210273.673144231
"2380",144047.898984962
"2381",161606.140280543
"2382",206607.166497786
"2383",194219.995007923
"2384",229338.954725076
"2385",160666.215004489
"2386",130322.341652942
"2387",137740.095985426
"2388",107512.528447013
"2389",116872.713500852
"2390",143262.766600231
"2391",137348.89621112
"2392",115515.792373259
"2393",166860.217027117
"2394",135435.036164086
"2395",214106.257457203
"2396",152587.549461261
"2397",232103.316730116
"2398",131098.735783613
"2399",68663.9404851677
"2400",70127.7873149847
"2401",122272.062333282
"2402",138214.71672006
"2403",146159.997694504
"2404",156630.051695326
"2405",156599.306664394
"2406",141231.822290845
"2407",125242.568629631
"2408",146248.603476466
"2409",121744.429365616
"2410",174510.605150273
"2411",115827.828646744
"2412",156291.712436615
"2413",128518.054884129
"2414",151889.619762979
"2415",132999.416856844
"2416",125916.816749616
"2417",137941.3682002
"2418",136159.752057721
"2419",122448.608542799
"2420",122699.981919693
"2421",153134.626899321
"2422",114405.845182394
"2423",124001.369466777
"2424",161424.025262395
"2425",192859.975837654
"2426",126206.621858624
"2427",127624.858298826
"2428",186287.805264233
"2429",112632.111941623
"2430",132969.659292552
"2431",102777.756451898
"2432",137472.918905794
"2433",142786.075889693
"2434",127058.974680742
"2435",154315.709346475
"2436",94362.0558115508
"2437",107153.016283785
"2438",120630.208758021
"2439",111721.669289462
"2440",116778.729083174
"2441",100304.720500056
"2442",98313.1757393406
"2443",122460.85734288
"2444",117430.529356647
"2445",87749.103246441
"2446",135136.335224817
"2447",176601.52294798
"2448",127827.450422474
"2449",104987.141067997
"2450",148671.646478114
"2451",130872.717071133
"2452",184017.290498426
"2453",92516.5860856927
"2454",122928.13780525
"2455",120239.821932053
"2456",131686.741381935
"2457",137650.416907667
"2458",126229.7495908
"2459",111682.2528211
"2460",137040.838993545
"2461",130754.621686179
"2462",139459.465704914
"2463",124267.975140721
"2464",168802.425104215
"2465",137888.720346942
"2467",134359.724105785
"2468",88562.2688874928
"2469",81337.715109181
"2470",203494.774487024
"2471",223466.62403728
"2472",153539.714473597
"2473",123829.594843303
"2475",217586.637892224
"2476",122767.171287319
"2477",125455.03354433
"2478",152360.185596218
"2479",108658.056334532
"2480",155236.903838744
"2481",124802.900835294
"2482",126448.152588973
"2483",108121.361986655
"2484",122729.435541555
"2485",128490.908247104
"2486",151269.831998555
"2487",161200.745691538
"2488",153346.272844217
"2489",147981.775786961
"2490",153822.084593327
"2491",91644.6017151442
"2492",204820.629147621
"2493",154326.035738222
"2494",149815.860698671
"2495",96840.9024786433
"2496",246357.472618826
"2497",148398.166279206
"2498",109146.476425926
"2499",83496.1641215813
"2501",136937.310147979
"2502",147498.19337183
"2503",98376.5647097761
"2504",177919.949799734
"2505",211486.624428627
"2506",257255.160043706
"2507",287319.335667756
"2508",259475.834586874
"2509",213731.34406846
"2510",218466.711870672
"2511",176097.313630907
"2512",200405.215420307
"2513",215764.652277727
"2515",147314.138586868
"2516",175116.696724495
"2517",152803.088648684
"2518",158317.812862432
"2519",214447.25807883
"2520",216247.073414252
"2521",191347.811131037
"2522",222780.998778555
"2523",117042.641046975
"2524",141196.403874907
"2526",135301.839286342
"2527",122625.374140779
"2528",132149.003926443
"2529",127121.915810183
"2530",124456.216473226
"2531",248576.94875007
"2532",225719.688044473
"2533",192956.366147475
"2534",236007.402922349
"2535",297932.065282102
"2536",229293.681263398
"2537",232385.840596006
"2538",189191.126304102
"2539",187297.777885564
"2540",184867.500882414
"2541",184724.702080935
"2542",166464.85035769
"2543",117184.454464754
"2544",128738.598558021
"2545",134336.824322778
"2546",122145.516896591
"2547",140867.389210322
"2548",157402.081442324
"2549",157809.506287432
"2550",759584.669468511
"2551",128531.133409892
"2552",131685.144147331
"2553",68932.9561858951
"2554",94724.7993795153
"2555",112633.29658333
"2556",97419.732947639
"2559",139315.247616828
"2560",153730.786784531
"2561",144335.163734145
"2562",137634.778944635
"2563",157572.86585811
"2564",205800.433827313
"2565",134162.018986429
"2566",167555.032568922
"2567",147770.894555401
"2568",212174.806791924
"2569",231617.937086184
"2570",112990.56028441
"2571",210387.865310439
"2572",153115.915834926
"2573",240817.912132735
"2574",319080.656870909
"2575",126962.158401426
"2576",130948.452006209
"2578",91547.1594693196
"2580",82178.7663604663
"2581",93434.7653603572
"2582",93340.3184068277
"2583",304101.93637993
"2584",178904.178626733
"2585",184480.305864642
"2586",218841.411791161
"2587",204169.606867741
"2588",132265.752963952
"2589",148763.156712008
"2591",238720.452774548
"2592",213303.039626449
"2593",240491.172279736
"2594",189802.576962428
"2595",192339.761817703
"2596",290508.843529301
"2597",174659.534846304
"2598",264261.814295306
"2599",370771.127940112
"2600",174620.252284797
"2601",136363.246730368
"2602",84538.9816903593
"2603",89176.8055050379
"2604",88649.2348426319
"2605",77553.1342832983
"2606",138233.506929115
"2607",194647.91558593
"2608",200489.227653118
"2609",170670.679403201
"2610",111397.902001873
"2611",123803.351805794
"2612",166826.184638328
"2613",132120.507428073
"2614",126660.994027201
"2615",156672.115497313
"2616",148565.384629614
"2617",185380.776503379
"2618",177887.045950909
"2619",203327.255647567
"2620",180740.443586654
"2621",178557.771542576
"2622",181785.950805529
"2623",240872.804435816
"2624",275876.664225733
"2625",293202.021736139
"2626",178319.448004194
"2627",184820.518923509
"2629",519334.074354597
"2630",389154.208506527
"2631",508086.893858128
"2632",424171.557089181
"2633",327933.05779873
"2634",432445.599488989
"2635",155247.607850037
"2636",180585.175970455
"2637",156989.26662436
"2638",281721.789790628
"2639",186683.622720802
"2640",148789.992857125
"2641",110778.067560173
"2642",192311.067262828
"2643",106157.935020456
"2644",120851.549354247
"2645",108544.616346567
"2646",93230.6634772961
"2647",103594.24497975
"2648",147519.101827191
"2649",161417.097146604
"2650",147969.448701091
"2651",137102.780638046
"2652",431326.301460894
"2653",259685.130162525
"2654",253980.376918074
"2655",387555.4041123
"2656",352693.260514299
"2657",362330.550903653
"2658",292256.488977602
"2659",311951.854304138
"2660",342737.07793136
"2661",378692.315559582
"2662",361605.62946366
"2663",300265.979693456
"2664",279894.39913181
"2665",347435.556234627
"2666",306784.664197031
"2667",178059.786377533
"2668",188208.780762002
"2669",181524.725249905
"2670",284550.977868711
"2671",187484.09222874
"2672",196246.531099843
"2673",200861.569463333
"2674",199020.199389622
"2675",165756.427884294
"2676",187975.444020808
"2677",195248.842728078
"2678",260499.795313459
"2679",283913.092651025
"2680",294793.272388429
"2681",403979.003034464
"2682",317500.079556984
"2683",502180.836359627
"2684",310150.217945897
"2685",352392.972922891
"2686",259240.506007839
"2687",318360.354385892
"2688",232451.244917643
"2689",218600.82257116
"2690",456580.798903923
"2691",190089.802139519
"2692",134511.814183987
"2693",195517.143126554
"2694",147440.275395438
"2695",184882.280111377
"2696",177957.441053562
"2697",177503.167488249
"2698",179239.343855697
"2699",173850.780330479
"2700",151695.707093618
"2701",150117.419936764
"2702",110882.630609453
"2703",130700.542752332
"2704",134736.020968836
"2705",114059.75433931
"2706",116222.738311011
"2707",122135.979907212
"2708",129523.757987859
"2709",101884.30272641
"2710",122879.771027662
"2712",341851.653440472
"2713",167712.531843177
"2714",152647.697343129
"2715",166275.162746101
"2716",149763.904082041
"2717",198835.769052996
"2718",227369.210118059
"2720",178897.249877608
"2721",133412.5531426
"2722",171568.006941157
"2723",147547.156188262
"2724",124952.966302797
"2725",131588.847502006
"2726",153741.978064193
"2727",178059.315963826
"2728",180593.43755203
"2729",148553.004434837
"2730",151294.560258924
"2731",119153.027225391
"2732",125500.54526919
"2733",160678.906122482
"2734",156651.008338069
"2735",132155.730043951
"2736",138097.062599302
"2737",119749.611619695
"2738",139095.85048605
"2739",164114.664383484
"2740",133829.282889732
"2741",140883.778007069
"2742",153457.971900489
"2743",160935.511445771
"2744",157380.690535543
"2745",136487.482114387
"2746",135266.011007776
"2747",147222.696126931
"2748",117417.936768146
"2749",125941.408690115
"2750",138411.882387959
"2751",132119.013582369
"2752",174992.188568356
"2753",143913.777583705
"2754",205662.169171841
"2755",129166.358325933
"2756",98099.6327752937
"2757",73117.9248451782
"2758",83016.6203798728
"2759",144871.402490247
"2760",115036.699002495
"2761",139410.512276456
"2762",141792.821182449
"2763",202340.837841617
"2764",156510.135325809
"2765",275364.70891044
"2766",132050.576285084
"2767",80054.9663338014
"2768",120885.400238271
"2769",124963.659251317
"2770",147926.006875446
"2771",112468.635762159
