"","y.148.comps"
"1975",404903.981741155
"1976",283762.080861414
"1977",352649.908946811
"1978",354914.383910286
"1979",328564.580333403
"1980",201789.234041833
"1981",361896.568276231
"1982",225671.394104175
"1983",202009.644482783
"1984",163798.569185323
"1985",242480.142150446
"1986",214423.189934155
"1987",184291.178939006
"1988",172350.95331404
"1989",192684.454143194
"1990",206396.571261813
"1991",231632.831493672
"1992",215937.573579654
"1993",163976.96460524
"1994",226094.012805215
"1995",185545.605094366
"1996",254268.5578627
"1997",359322.068650672
"1998",310149.860086625
"1999",287584.210327807
"2000",346966.792045825
"2001",263310.345929296
"2002",241868.787866637
"2003",269650.113046704
"2004",282336.014306929
"2005",233964.788581881
"2006",232214.483100958
"2007",264075.347111303
"2008",216978.755331913
"2009",196952.261132023
"2010",192105.112037334
"2011",141993.89658656
"2012",174174.495320236
"2013",171951.222379158
"2014",180101.343800797
"2015",210825.595883578
"2016",186365.917570698
"2017",196321.13985625
"2018",117563.672355307
"2019",125724.871795633
"2020",103679.529199312
"2021",99271.8291712695
"2022",193126.206409
"2023",139858.979755038
"2024",269759.895153606
"2025",387989.475087193
"2026",179538.279901472
"2027",161138.529695841
"2028",147542.64112632
"2029",168705.782843596
"2030",294540.347814426
"2031",269612.673924915
"2032",284327.014674282
"2033",293606.693943446
"2034",185027.979997767
"2035",227867.521504279
"2036",217021.10016993
"2037",222758.879156494
"2038",283494.518316729
"2039",243453.602676385
"2040",261855.805083224
"2041",326428.539675048
"2042",211371.459376848
"2043",188677.957951434
"2044",157439.515840165
"2045",224434.852356601
"2046",147068.014596028
"2047",142111.217773544
"2048",141235.681269152
"2049",146632.363742052
"2050",173817.624394827
"2051",104379.57574995
"2052",129896.724568911
"2053",151507.439414163
"2054",87496.3765715705
"2055",153689.544525365
"2056",139242.017397232
"2057",114137.50553622
"2058",218435.42420757
"2059",139262.546983957
"2060",180405.691776372
"2061",172034.161093465
"2062",128602.465091283
"2063",121699.165903903
"2064",145344.364322315
"2065",126285.873794299
"2066",163516.259686027
"2067",118224.121150431
"2068",151164.653186375
"2069",86913.4579463631
"2070",122827.522362476
"2071",97738.4161537353
"2072",145242.561229383
"2073",133710.612428487
"2074",183713.238851368
"2075",147142.860042346
"2076",116627.933833846
"2077",160210.012254773
"2078",122739.842845884
"2079",128288.795600406
"2080",124688.460566481
"2081",122886.830449211
"2082",113106.246359013
"2083",149290.592536314
"2084",111216.833315386
"2085",113561.167775692
"2086",103152.810377506
"2087",124554.553735397
"2088",96940.0199687216
"2089",79362.2418111091
"2090",127660.130563559
"2091",112713.625118511
"2092",135289.091222281
"2093",103625.646715777
"2094",99827.5660690532
"2095",146240.426704556
"2096",82638.9087891411
"2097",100554.09580604
"2098",149071.102295051
"2099",57456.9054386801
"2100",88928.6801315462
"2101",110290.036562267
"2102",129634.464938939
"2103",106917.268587999
"2104",150638.17928759
"2105",133521.837643849
"2106",69161.7310022569
"2107",193868.964856305
"2108",121931.963593437
"2109",112459.16178492
"2110",124134.906001331
"2111",126696.972733489
"2112",146353.628695707
"2113",121668.27493618
"2114",127567.774259782
"2115",162921.383362973
"2116",112458.170142316
"2117",148921.843291933
"2118",122098.60619206
"2119",127726.966958639
"2120",114732.1145482
"2121",89019.2128907786
"2122",114641.163215152
"2123",77227.4620182008
"2124",161864.227823003
"2125",131331.066508321
"2126",151801.712059994
"2127",152397.628036569
"2128",115323.128881236
"2129",81576.6915715804
"2130",138304.316235951
"2131",132486.655502702
"2132",108721.808803991
"2133",118644.232585125
"2134",102657.154216726
"2135",80090.9868590489
"2136",73087.5946373453
"2137",104268.374662468
"2138",138328.125445142
"2139",145061.495431188
"2140",138278.801952937
"2141",153935.677487459
"2142",127231.357302154
"2143",150529.781423077
"2144",107356.895901142
"2145",139294.463717876
"2146",174636.687199427
"2147",134609.590489357
"2148",140954.909856698
"2149",147631.005159332
"2150",250047.81353401
"2151",109480.90886919
"2152",163922.27669826
"2153",167122.238450778
"2154",100196.210518139
"2155",133847.907644984
"2156",243066.934483626
"2157",231271.212314909
"2158",247622.763940105
"2159",216712.048212271
"2160",182253.332915717
"2161",235663.571980051
"2162",417549.178820041
"2163",347981.524467394
"2164",263216.495734969
"2165",207659.793999293
"2166",162793.698142897
"2167",223133.703048381
"2168",180616.945280279
"2169",192317.020226852
"2170",212340.368960786
"2171",160702.096283495
"2172",131451.49473535
"2173",176481.335334098
"2174",219838.636937804
"2175",340865.865708482
"2176",338686.286946484
"2177",239612.497362331
"2178",214458.380912316
"2179",132117.764104019
"2180",208961.255963841
"2181",191309.671044361
"2182",219147.235469051
"2183",190212.982327493
"2184",121399.68208939
"2185",123794.328375163
"2186",149445.981586143
"2187",148082.950501377
"2188",149136.84137676
"2189",281337.817670629
"2190",74661.4448304604
"2191",82906.8035779872
"2192",90978.9146799454
"2193",102178.45378249
"2194",101335.438048611
"2195",105962.341148618
"2196",97703.676992677
"2197",121314.088560932
"2198",150478.980676932
"2199",170929.893864086
"2200",152419.704146654
"2201",144532.837430695
"2202",249789.946742727
"2203",125698.994373489
"2204",178332.979045887
"2205",125095.046308015
"2206",137745.484369211
"2207",214283.977858362
"2208",275657.481425839
"2209",273390.401626066
"2210",114799.45872238
"2211",114782.167930462
"2212",118863.733637418
"2213",104631.829488265
"2214",133953.334827165
"2215",98266.950974603
"2216",143566.561964333
"2217",61691.4822126294
"2218",87291.5994184373
"2219",82042.2605668238
"2220",83550.3578915759
"2221",307356.096390163
"2222",276862.173849508
"2223",280910.860477238
"2224",199501.625189919
"2225",119556.133807913
"2226",186622.427626966
"2227",198378.150874821
"2228",266620.341763046
"2229",247092.506816034
"2230",157436.70479043
"2231",195298.09708105
"2232",174938.571325022
"2233",175862.150852134
"2234",249379.418843341
"2235",216994.417072538
"2236",251046.453722963
"2237",308468.258539031
"2238",179813.595069709
"2239",98286.7244325961
"2240",153490.395210129
"2241",156292.060127818
"2242",129433.324671301
"2243",133848.069048232
"2244",109142.250573967
"2245",103867.16583988
"2246",137823.382198645
"2247",117338.613743448
"2248",120586.009580602
"2249",117120.521373439
"2250",126891.814284023
"2251",97214.6581866663
"2252",181657.441516858
"2253",156261.690278423
"2254",186431.885096079
"2255",179310.332774647
"2256",168049.627808771
"2257",204030.84363344
"2258",155883.044820358
"2259",177618.826064369
"2260",148564.726344664
"2261",193488.031017634
"2262",210893.08649195
"2263",362804.039982092
"2264",509012.096189661
"2265",181570.166851507
"2266",318558.762516131
"2267",333713.704070339
"2268",339213.445060295
"2269",151665.380794228
"2270",198033.614920168
"2271",209660.264417405
"2272",185052.789809571
"2273",164476.565746946
"2274",180330.012186858
"2275",145783.963147339
"2276",182617.995035298
"2277",176846.681873192
"2278",143030.355561548
"2279",119528.144113955
"2280",114271.779269426
"2281",161292.291255507
"2282",179504.878468817
"2283",107846.706967057
"2284",113288.924136944
"2285",149710.847636644
"2286",122570.263653573
"2287",398552.711764436
"2288",272763.44557711
"2289",365180.783494553
"2290",466957.256690725
"2291",330330.240146376
"2292",413564.144910325
"2293",479243.77121498
"2294",441589.68205226
"2295",441964.982448251
"2296",283602.193062188
"2297",341187.812705571
"2298",364380.659402581
"2299",338509.002914755
"2300",328730.131378434
"2301",310267.236335183
"2302",255038.445594522
"2303",247488.283171723
"2304",259445.542366274
"2305",202677.942862864
"2306",199191.483121906
"2307",205142.724639834
"2308",238170.173530033
"2309",308449.312991308
"2310",212354.281975306
"2311",206474.877492745
"2312",169941.767245635
"2313",169151.861693877
"2314",166425.633389438
"2315",178230.853268545
"2316",201401.441834153
"2317",196594.048867649
"2318",172806.57723152
"2319",181388.870775987
"2320",183669.933708453
"2321",253300.089579864
"2322",185211.72971322
"2323",203016.29044091
"2324",179166.263703535
"2325",213936.796580932
"2326",172736.758218826
"2327",197373.797695729
"2328",219587.863175757
"2329",195060.207742607
"2330",183270.108770575
"2331",347990.513966246
"2332",428700.912188686
"2333",322804.612534956
"2334",262981.217159649
"2335",292840.684415045
"2336",309068.886721936
"2337",195536.814944059
"2338",271631.784828318
"2339",213304.392560736
"2340",340231.582089667
"2341",219381.032053151
"2342",249234.118216342
"2343",232126.687333836
"2344",207934.541416633
"2345",248161.116159889
"2346",219280.4292163
"2347",204369.588848192
"2348",250056.876914727
"2349",192044.266533266
"2350",307386.322224963
"2351",255291.393850778
"2352",259739.60660867
"2353",240619.071402811
"2354",144472.48889134
"2355",142566.28790434
"2356",157915.294596878
"2357",186749.43383703
"2358",202393.081481017
"2359",129785.046457966
"2360",115822.185866837
"2361",154633.752686385
"2362",248414.193805158
"2363",148984.257155431
"2364",151299.681213045
"2365",227705.835269087
"2366",200492.902513841
"2367",227773.678416293
"2368",228668.477443933
"2369",237805.458783159
"2370",170793.65298691
"2371",163807.822275865
"2372",190138.288324794
"2373",291588.339429267
"2374",335707.528542717
"2375",266178.662751973
"2376",299664.453633587
"2377",319013.647790397
"2378",144081.834020469
"2379",197486.326391303
"2380",143060.546853062
"2381",171360.766261259
"2382",217380.275031891
"2383",205672.911373549
"2384",240688.261673067
"2385",163281.800597532
"2386",130718.678616038
"2387",135540.902117537
"2388",105996.612591704
"2389",117148.368761868
"2390",154586.904636408
"2391",141936.699092385
"2392",114098.689463991
"2393",171967.248948822
"2394",151914.088685253
"2395",208331.918800602
"2396",144924.724673088
"2397",224402.89217021
"2398",135836.750829383
"2399",67758.2851464139
"2400",71815.34891622
"2401",116684.137983482
"2402",138482.250244685
"2403",153799.342887818
"2404",160923.526673922
"2405",158964.562731357
"2406",141544.191470356
"2407",130832.323691643
"2408",151789.357582877
"2409",123776.039431511
"2410",162899.813843089
"2411",115220.741688888
"2412",160253.558200947
"2413",130253.306343566
"2414",154104.585778376
"2415",135601.401560969
"2416",125218.48553238
"2417",138525.972098929
"2418",134687.903214387
"2419",130406.21888907
"2420",119420.737551068
"2421",115716.540663642
"2422",109725.506637965
"2423",123160.958439072
"2424",149692.23972305
"2425",182349.659206708
"2426",141214.933883327
"2427",134489.734227837
"2428",179472.731247927
"2429",110467.278585955
"2430",127740.614627694
"2431",99182.0188250784
"2432",153822.319953219
"2433",149803.092098397
"2434",140134.045399003
"2435",152813.751157004
"2436",102287.498864386
"2437",98172.0637507142
"2438",122245.571739952
"2439",101454.92703695
"2440",122865.056110533
"2441",90698.244983748
"2442",99982.5609046814
"2443",124570.026550203
"2444",124815.535768459
"2445",86590.4943582914
"2446",141838.911553328
"2447",206017.251177989
"2448",132144.674504531
"2449",112394.610823379
"2450",148978.020417425
"2451",127634.977696976
"2452",197038.901887601
"2453",95890.6709687336
"2454",122534.539078289
"2455",135403.776049773
"2456",127266.007675523
"2457",142256.287302808
"2458",130146.643016586
"2459",122889.41381389
"2460",145822.12698784
"2461",134243.499843835
"2462",143425.43932534
"2463",131333.703902536
"2464",181529.784008516
"2465",138791.868548288
"2466",111707.610658058
"2467",132683.419150145
"2468",80112.848550185
"2469",74465.5611529527
"2470",189380.577274513
"2471",203694.311626017
"2472",142299.409978323
"2473",120833.096393951
"2474",63075.2020572605
"2475",209887.315339088
"2476",117797.446148533
"2477",131517.369361861
"2478",151289.328531728
"2479",108854.288493518
"2480",152456.743229432
"2481",120472.775882686
"2482",128113.784062809
"2483",109828.558954748
"2484",123375.537644511
"2485",128348.566025411
"2486",144042.982523384
"2487",154085.37523979
"2488",170419.739484693
"2489",150154.948976492
"2490",136235.648213852
"2491",93901.0232268457
"2492",196592.920028123
"2493",151489.34177316
"2494",150903.368941312
"2495",87746.1002096595
"2496",229247.877298458
"2497",150836.201468265
"2498",109073.984032798
"2499",81076.5650597685
"2500",123980.678642495
"2501",144650.028474947
"2502",144357.499485611
"2503",98847.2884758358
"2504",127329.855407028
"2505",224879.516832653
"2506",246883.518696306
"2507",276690.48258482
"2508",245148.984372983
"2509",217280.430734057
"2510",221796.805181997
"2511",173576.087010465
"2512",200491.837391465
"2513",226647.408901198
"2514",235262.883473298
"2515",156203.54047556
"2516",177462.548437097
"2517",155596.138665266
"2518",161970.603261598
"2519",246387.166767113
"2520",222846.096126719
"2521",179487.327174107
"2522",224973.268614972
"2523",109092.351076121
"2524",144933.044900904
"2525",158013.639358528
"2526",142663.095876944
"2527",120799.040541932
"2528",124790.747296562
"2529",150704.653667289
"2530",111296.878721202
"2531",261865.250395907
"2532",222684.474439944
"2533",189070.460996917
"2534",242878.192394418
"2535",295384.248619457
"2536",223841.159606027
"2537",266801.315032129
"2538",181801.527901292
"2539",183494.385511884
"2540",183791.270457756
"2541",181117.316398574
"2542",168422.370544697
"2543",111913.212065866
"2544",121843.923180397
"2545",136929.442341938
"2546",115434.90763923
"2547",126034.025367299
"2548",158725.310576104
"2549",163748.657822305
"2550",547351.799636708
"2551",130069.304837481
"2552",128268.21757246
"2553",75100.9985012946
"2554",93134.2826678005
"2555",118509.909434282
"2556",99410.5773432819
"2557",98835.4053974144
"2558",130856.580236458
"2559",139366.759958796
"2560",157961.255162772
"2561",159341.332665897
"2562",146006.994886669
"2563",158295.699017629
"2564",232460.671921846
"2565",150017.323280001
"2566",165857.435253206
"2567",151750.248778251
"2568",202771.64190358
"2569",244698.345971054
"2570",110191.018307132
"2571",207721.893370248
"2572",152882.150916674
"2573",213831.072542859
"2574",296783.797063606
"2575",131874.514950048
"2576",118327.052353232
"2577",136687.929239515
"2578",73818.9236425168
"2579",59579.1930784518
"2580",106955.824454329
"2581",124547.883748742
"2582",115044.048875056
"2583",283490.106562219
"2584",181141.358812791
"2585",194084.668975736
"2586",223444.965649762
"2587",207211.866354924
"2588",135692.658193745
"2589",141891.965127365
"2590",201386.436741068
"2591",225020.973100384
"2592",208017.237798675
"2593",244776.098662371
"2594",193471.105830158
"2595",203210.674012024
"2596",286218.833222904
"2597",178210.476940273
"2598",287278.139703617
"2599",274097.296340696
"2600",118320.075683393
"2601",134411.873444979
"2602",88312.0416792543
"2603",100404.892644265
"2604",90883.8655462989
"2605",80364.3721118691
"2606",143191.278628954
"2607",205036.13558682
"2608",187417.631635283
"2609",170703.042975113
"2610",110391.504792677
"2611",104853.00165886
"2612",172676.702578779
"2613",129907.300431659
"2614",123034.288869977
"2615",152114.268300171
"2616",142320.63914434
"2617",180926.320880513
"2618",185105.640627042
"2619",198868.533729713
"2620",190788.513681208
"2621",168662.067946669
"2622",177825.754034043
"2623",238924.240426773
"2624",315651.538610384
"2625",271210.960329404
"2626",180829.787459309
"2627",165575.65148395
"2628",517102.285331528
"2629",445733.334181469
"2630",420660.376243844
"2631",442396.57365894
"2632",427118.955951941
"2633",332447.059265617
"2634",448518.734002312
"2635",162701.529504017
"2636",169852.588291339
"2637",177904.42094232
"2638",253342.862304134
"2639",196384.851651489
"2640",153399.848907918
"2641",109450.132385855
"2642",185723.072745014
"2643",102083.386263166
"2644",116874.325088459
"2645",112067.378757868
"2646",95431.0815511233
"2647",100558.6891061
"2648",144850.116598743
"2649",155534.419707714
"2650",142266.290638064
"2651",139950.635208607
"2652",427845.225269888
"2653",254603.79807417
"2654",249710.142230284
"2655",436146.09547225
"2656",355688.91601679
"2657",391429.080154593
"2658",297320.61111917
"2659",308393.144236636
"2660",366018.89949529
"2661",386753.673135865
"2662",386652.9692131
"2663",304961.490704487
"2664",295632.612870081
"2665",349008.746012147
"2666",312328.624494425
"2667",166850.013035944
"2668",173659.330444201
"2669",186265.131641103
"2670",281757.166718289
"2671",180617.082113197
"2672",200242.642436793
"2673",211430.62515955
"2674",195931.285147071
"2675",184771.556113523
"2676",191561.670236139
"2677",195574.526410418
"2678",246174.243309022
"2679",275868.899931324
"2680",304909.108628395
"2681",426911.073781308
"2682",319093.092949867
"2683",526070.755921301
"2684",324075.285312116
"2685",308229.225783562
"2686",238897.227191524
"2687",320968.288270969
"2688",222694.507595684
"2689",212008.857364943
"2690",456548.171996216
"2691",186476.234313254
"2692",142641.429645692
"2693",195509.754083217
"2694",140497.304357409
"2695",191950.040984119
"2696",181609.306301336
"2697",178559.128183294
"2698",176212.667383456
"2699",181412.840777905
"2700",161810.983393601
"2701",147744.1704327
"2702",110104.459849582
"2703",129546.255920449
"2704",136879.120151825
"2705",116997.748945026
"2706",107757.268568084
"2707",120074.055582058
"2708",138313.94987971
"2709",101431.812261979
"2710",125674.352015033
"2711",259782.663087692
"2712",381577.151770231
"2713",172939.977956615
"2714",153661.018223199
"2715",167588.499986818
"2716",141923.584823572
"2717",186658.741959212
"2718",219007.324990967
"2719",155088.056536736
"2720",184908.036982514
"2721",132595.478683496
"2722",159634.334930296
"2723",134560.90364063
