"","y.100.comps"
"1739",221485.404906168
"1740",213219.612011552
"1741",194998.843838871
"1742",171451.013716823
"1743",170885.655768556
"1744",433636.858868493
"1745",210516.746420963
"1746",178024.387732507
"1747",207211.011068843
"1748",228517.846634501
"1749",145123.740480455
"1750",119297.990988537
"1751",247844.876686112
"1752",116991.269915659
"1753",155759.301164257
"1754",196394.748251525
"1755",168529.663939976
"1756",132798.463255986
"1757",120073.576499641
"1758",157159.778568951
"1759",173392.981946014
"1760",168927.780276863
"1761",149085.662243986
"1762",190340.340095732
"1763",195469.690952919
"1764",118458.680346003
"1765",143674.949578883
"1766",199136.236333483
"1767",212007.172879727
"1768",143671.719353322
"1769",165076.582730821
"1770",147681.23946679
"1771",120191.514446259
"1772",136742.72895021
"1773",129686.13000091
"1774",138527.229338645
"1775",141321.280117976
"1776",135774.327434554
"1777",106042.914049429
"1778",136867.111141863
"1779",132354.249128695
"1780",167117.777132747
"1781",126743.281529839
"1782",91955.4326218306
"1783",145395.936428575
"1784",114798.648518135
"1785",122290.039911431
"1786",144807.785913355
"1787",158451.180699024
"1788",65754.3122628789
"1789",97796.6226062487
"1790",87724.40121903
"1791",181046.041640059
"1792",158307.233688477
"1793",126319.107233564
"1794",150438.515127581
"1795",140566.897262171
"1796",127827.686227759
"1797",106548.605384746
"1798",120250.036749551
"1799",107411.172241804
"1800",128391.14289789
"1801",130752.928456678
"1802",128803.189535777
"1803",147223.72510784
"1804",137503.809907052
"1805",132598.273056321
"1806",119932.452168828
"1807",131986.081774454
"1808",121136.214938918
"1809",127418.845856549
"1810",144256.103893982
"1811",93277.5261150315
"1812",107344.352618475
"1813",147657.537262643
"1814",107462.645722761
"1815",59940.9245494983
"1816",89806.5588706609
"1817",119408.066005622
"1818",151725.922429355
"1819",125031.385736274
"1820",43677.4591919574
"1821",111229.034503305
"1822",154412.887521365
"1823",38268.6644575923
"1824",120031.839042824
"1825",150908.932698135
"1826",104315.418046458
"1827",104640.451973194
"1828",138999.454366393
"1829",113484.608120894
"1830",136384.240297441
"1831",147408.723238934
"1832",57856.6220890881
"1833",134575.468558727
"1834",118985.666722301
"1835",121487.918421922
"1836",116154.678143058
"1837",81497.7111221453
"1838",128576.310664707
"1839",99115.0999814174
"1840",146077.95621618
"1841",130067.453413787
"1842",93459.3466536352
"1843",130134.448960997
"1844",141201.905621394
"1845",149583.360067657
"1846",159501.2890779
"1847",181788.534780553
"1848",78977.3602850113
"1849",106842.018257669
"1850",118046.328904396
"1851",144807.468346039
"1852",124369.49643886
"1853",122318.350543728
"1854",164878.928497239
"1855",148389.674999271
"1856",228123.609774085
"1857",123294.757348044
"1858",139376.805035587
"1859",118915.010320461
"1860",145063.540670778
"1861",117777.490283246
"1862",315633.136750811
"1863",289122.353174602
"1864",289214.524494379
"1865",340938.380416298
"1866",335077.474832986
"1867",220489.44998582
"1868",278655.582258369
"1869",198523.562804239
"1870",219784.729221468
"1871",251276.155715587
"1872",175733.392907908
"1873",242304.51166602
"1874",160031.760402424
"1875",193238.30111094
"1876",209123.037852988
"1877",209550.362028614
"1878",202246.031096296
"1879",136068.507843701
"1880",128909.946212637
"1881",235208.174996568
"1882",240502.637711868
"1883",184978.14314126
"1884",205223.587364816
"1885",220576.839253133
"1886",283797.524315433
"1887",214591.592209204
"1888",258182.067252399
"1889",177097.054959088
"1890",103787.948677663
"1891",119644.88745284
"1892",101373.910028547
"1893",143707.461947659
"1894",122142.264308508
"1895",137093.841321068
"1896",123194.93093675
"1897",119953.398850691
"1898",114169.478829253
"1899",150386.765820897
"1900",152619.676100313
"1901",190317.808174232
"1902",169350.981420011
"1903",233823.786474263
"1904",142127.35121673
"1905",206578.097845384
"1906",113949.910943019
"1907",203363.853378397
"1908",111435.013114307
"1909",127755.382245151
"1910",121176.907304412
"1911",236806.958246799
"1912",343657.585713337
"1913",134881.673393081
"1914",44641.2178981652
"1915",320758.753729868
"1916",82850.3649680135
"1917",228048.570995834
"1918",138337.9532498
"1919",173320.55793926
"1920",155750.710112584
"1921",393980.903185502
"1922",312897.858677077
"1923",232449.984190975
"1924",237231.252689118
"1925",187418.301874058
"1926",376202.811291034
"1927",132982.696174996
"1928",168267.193504153
"1929",118534.635706249
"1930",121658.030342077
"1931",135703.950464067
"1932",138417.651708156
"1933",222139.297432833
"1934",181968.998827943
"1935",169080.071622504
"1936",197283.207136693
"1937",185327.707279937
"1938",172468.938484412
"1939",253268.355508039
"1940",200037.94493099
"1941",167095.501752872
"1942",169502.209911793
"1943",230379.09880735
"1944",395000.959838334
"1945",425518.213491286
"1946",155031.380886914
"1947",300149.980557893
"1948",170115.678202459
"1949",260812.717977625
"1950",189317.253020947
"1951",236602.014899957
"1952",199005.622694056
"1953",172165.033379592
"1954",180497.683271604
"1955",136957.867858415
"1956",295860.279709522
"1957",150402.488532135
"1958",261197.474443238
"1959",152242.402606875
"1960",113239.825300462
"1961",122684.249632976
"1962",95123.9768341025
"1963",102111.505575303
"1964",109808.910776787
"1965",146524.986839619
"1966",143783.23381269
"1967",294287.584213694
"1968",433774.83508978
"1969",403593.135083258
"1970",407659.134314548
"1971",426961.016269318
"1972",379544.701254463
"1973",277444.404912009
"1974",352687.03028643
"1975",509077.880249899
"1976",284036.032705646
"1977",343829.339019995
"1978",344187.560321357
"1979",325054.445144987
"1980",205649.138466566
"1981",348238.608394273
"1982",226095.340684327
"1983",203424.476708061
"1984",161130.057626399
"1985",233725.700933217
"1986",214455.649576094
"1987",186890.823671541
"1988",171324.294532434
"1989",189437.739927787
"1990",207568.063449189
"1991",240688.403843697
"1992",208349.226540755
"1993",171016.231311338
"1994",227962.527588906
"1995",180857.305616152
"1996",256440.511980439
"1997",331536.066226821
"1998",310269.380457729
"1999",288603.80733705
"2000",346247.914634299
"2001",281849.680257393
"2002",243162.167905038
"2003",248132.812245095
"2004",276238.660389727
"2005",222081.094718839
"2006",225046.622145065
"2007",260067.394393181
"2008",226215.901185192
"2009",206810.862313572
"2010",190144.777793501
"2011",134783.864679222
"2012",171297.625896894
"2013",179197.777537323
"2014",179783.792128148
"2015",214139.658432597
"2016",189448.179420326
"2017",193575.65134795
"2018",113477.390515395
"2019",126130.32472921
"2020",94493.0265595546
"2021",95231.0056295828
"2022",197078.209372569
"2023",143448.866945149
"2024",283201.54352881
"2025",369614.286213289
"2026",178630.51021634
"2027",164626.53518326
"2028",150817.942663122
"2029",174622.66630294
"2030",286097.190803547
"2031",248747.3495674
"2032",267767.752304547
"2033",278846.70436006
"2034",171847.189867579
"2035",238975.672300895
"2036",196627.910064881
"2037",224811.563941471
"2038",282965.526868717
"2039",223421.045049496
"2040",265490.080082936
"2041",449065.458476443
"2042",216491.115545888
"2043",185775.834247439
"2044",165338.327354849
"2045",214449.93369913
"2046",164690.494273745
"2047",143083.099878933
"2048",136841.567239335
"2049",142945.778369184
"2050",170234.546146707
"2051",99856.5189612586
"2052",127201.687567108
"2053",148390.606145802
"2054",88574.3303814845
"2055",165296.070026861
"2056",138222.857770844
"2057",113637.075293801
"2058",214391.84384802
"2059",138834.078658767
"2060",179214.157304043
"2061",169059.300013381
"2062",131067.225635055
"2063",125991.337120967
"2064",144756.161549585
"2065",120656.566396937
"2066",163069.919057994
"2067",94602.8190356685
"2068",148408.616028848
"2069",86038.409817794
"2070",115963.672114801
"2071",91856.7549889734
"2072",129667.990530779
"2073",128015.811547221
"2074",124594.534507295
"2075",151553.863215365
"2076",118087.082622113
"2077",164682.195640956
"2078",123354.654714325
"2079",126529.609410481
"2080",120915.458949867
"2081",126724.613940872
"2082",115976.211248242
"2083",154579.672953026
"2084",112512.901275659
"2085",114367.895554345
"2086",96722.6288032783
"2087",122820.678486568
"2088",91651.2632226399
"2089",81852.8792517702
"2090",124300.026370899
"2091",126972.66198954
"2092",125261.845785648
"2093",119623.179356323
"2094",100858.491434964
"2095",154022.065445829
"2096",80597.6219794263
"2097",99549.3042747517
"2098",167988.390355416
"2099",57598.5612271927
"2100",68204.5014904491
"2101",120065.078001363
"2102",118806.826484136
"2103",108515.399523288
"2104",115310.364754614
"2105",129459.116601158
"2106",91310.1218237476
"2107",196132.516076628
"2108",121538.844589762
"2109",117306.29956132
"2110",125872.981766496
"2111",118452.173140616
"2112",141986.482170315
"2113",120856.626256236
"2114",113490.379090644
"2115",172598.671373704
"2116",111651.399857164
"2117",153457.825652733
"2118",119486.123048062
"2119",114928.2757694
"2120",107720.612255258
"2121",89264.8164579408
"2122",121311.131204498
"2123",78220.9113561849
"2124",154707.335231419
"2125",114878.302050183
"2126",150633.570514441
"2127",159882.423476777
"2128",112474.080485003
"2129",78950.2059700092
"2130",143939.254111344
"2131",140174.408409585
"2132",105456.96645512
"2133",126564.281088681
"2134",112378.94887725
"2135",97216.1593641705
"2136",83928.063847723
"2137",105774.283210278
"2138",136992.550099709
"2139",144637.98744838
"2140",135720.129465277
"2141",155988.771178684
"2142",131328.036052133
"2143",147058.660249386
"2144",112768.207028633
"2145",135330.910865888
"2146",183068.622902345
"2147",149249.990986925
"2148",126769.676657248
"2149",126910.489631524
"2150",232190.518334518
"2151",111115.042513585
"2152",148100.89195048
"2153",167582.836733697
"2154",102449.635300651
"2155",127590.763219958
"2156",254081.132714391
"2157",225217.769655232
"2158",244216.157578482
"2159",212946.157935441
"2160",180172.259075448
"2161",233613.108425561
"2162",394340.941767655
"2163",319990.211897104
"2164",253286.931574209
"2165",195486.430006575
"2166",166253.83796401
"2167",222259.876170511
"2168",190286.327696891
"2169",196804.105220168
"2170",216001.123679805
"2171",165956.291305684
"2172",133451.476327337
"2173",194654.788318949
"2174",218326.922206236
"2175",288286.868552781
"2176",325104.182214752
"2177",237573.011556783
"2178",210962.163292668
"2179",134786.507024722
"2180",213969.455048732
"2181",194687.880788597
"2182",224543.297362795
"2183",185505.103219397
"2184",119019.108041275
"2185",117585.01671165
"2186",166595.748114657
"2187",144397.3120269
"2188",148326.360917967
"2189",267570.354289846
"2190",81870.7302906677
"2191",77217.3092793518
"2192",81401.6563468909
"2193",111951.224431576
"2194",96170.7459803755
"2195",108473.031997767
"2196",105292.99255182
"2197",121211.488073103
"2198",159721.479814435
"2199",187455.964329324
"2200",139885.773796894
"2201",145134.531101019
"2202",241775.342934708
"2203",134644.012946838
"2204",191177.038079174
"2205",132921.667843601
"2206",147030.77483724
"2207",210636.113303403
"2208",280356.873202756
"2209",269900.912037795
"2210",119710.948546634
"2211",113258.514530839
"2212",127826.964834176
"2213",111322.517682658
"2214",143376.926644919
"2215",104209.412140847
"2216",155787.949492428
"2217",45152.9899874841
"2218",70228.678311022
"2219",68956.7972212434
"2220",56439.7351381884
"2221",315573.735092264
"2222",296037.711151372
"2223",274394.758983755
"2224",197980.16211059
"2225",123414.849157107
"2226",190146.35689846
"2227",193851.009910734
"2228",269153.40561533
"2229",240325.667682218
"2230",165139.800557216
"2231",205117.775182487
"2232",184185.779181528
"2233",179918.226192785
"2234",242698.629026192
"2235",221695.66990295
"2236",242902.238924381
"2237",297763.178096136
"2238",190206.599972013
"2239",96710.3414005292
"2240",151423.197531291
"2241",158890.738607246
"2242",119046.62293654
"2243",118391.932485621
"2244",109422.366964256
"2245",107695.00176315
"2246",139171.082709652
"2247",101593.364792548
"2248",118577.21437277
"2249",118295.108385768
"2250",129874.367089784
"2251",111014.728385292
"2252",182980.650507328
"2253",159977.758061579
"2254",183817.423588378
"2255",182269.165600843
"2256",167377.213997721
"2257",213660.049528611
"2258",154662.236990605
"2259",176174.89838516
"2260",144352.208359773
"2261",200751.695998042
"2262",224178.796536235
"2263",408440.629586037
"2264",486044.530702856
"2265",151478.886305142
"2266",332186.509942464
"2267",347789.087030208
"2268",393142.536809207
"2269",145117.339292401
"2270",198150.140139398
"2271",211129.070116968
"2272",188609.834395311
"2273",158910.882978896
"2274",181870.721657312
"2275",140693.767599053
"2276",178221.329456991
"2277",171507.935365578
"2278",143470.040873554
"2279",128720.8018171
"2280",112921.044379966
"2281",161427.21536073
"2282",175003.922078123
"2283",108197.132100603
"2284",115073.475905902
"2285",152240.036704211
"2286",124520.736786476
"2287",388215.1028945
"2288",288200.486465426
"2289",374824.300971182
"2290",446464.654174559
"2291",348457.949834873
"2292",413274.980928497
"2293",468166.051033524
"2294",425216.408522832
"2295",451948.951232213
"2296",275918.485873496
"2297",349496.310308585
"2298",380313.535888415
"2299",347601.748752019
"2300",333500.521987114
"2301",330222.144189293
"2302",262918.848722199
"2303",245334.862688379
"2304",244892.26064883
"2305",204752.597443784
"2306",202939.9144993
"2307",214632.038129561
"2308",245884.321644585
"2309",303225.314059371
"2310",209714.434623192
"2311",207531.767411059
"2312",176880.728631411
"2313",177309.103447552
"2314",182167.068887219
"2315",179367.823839887
"2316",203915.494798284
"2317",197010.089277713
"2318",178144.759923157
"2319",185367.128643434
"2320",184193.909925368
"2321",242337.001556069
"2322",183532.396906829
"2323",198892.982251243
"2324",180807.952986634
"2325",208567.759230284
"2326",173831.277715572
"2327",202488.708027864
"2328",219052.42637382
"2329",196245.284984306
"2330",182909.678287812
"2331",334623.498942627
"2332",412970.07031544
"2333",312021.066787358
"2334",268954.247988365
"2335",298642.589199383
"2336",313112.256328926
"2337",189076.045436866
"2338",256274.715665792
"2339",208866.813470016
"2340",331381.09640567
"2341",203309.551685529
"2342",235449.656174659
"2343",227389.88326955
"2344",216062.532290418
"2345",221614.744250849
"2346",214342.614482367
"2347",204307.253605041
"2348",247278.850275823
"2349",190758.481517009
"2350",314197.170407923
"2351",263030.557864576
"2352",261182.25996562
"2353",248826.519295387
"2354",143709.798653813
"2355",138481.299179868
"2356",149399.823525864
"2357",185752.631005351
"2358",209232.538732207
"2359",134583.131674008
"2360",112569.604612684
"2361",148728.185222837
"2362",245511.894120272
"2363",141517.719539813
"2364",138292.040016233
"2365",214583.096419484
"2366",195763.25163144
"2367",227588.281272169
"2368",219506.063739612
"2369",238115.008284824
"2370",170645.196711548
"2371",159210.059830998
"2372",196060.104439967
"2373",292645.83731629
"2374",340592.97470895
"2375",242812.581682931
"2376",281485.49901992
"2377",302978.134527875
"2378",157955.026008735
"2379",211716.795016374
"2380",130202.905773049
"2381",172196.299180858
"2382",214327.967115584
"2383",204811.969040421
"2384",233987.192917974
"2385",160271.285244264
"2386",128194.850419734
"2387",134611.829973247
"2388",103284.321847572
"2389",115745.809095145
"2390",160900.803891375
"2391",144587.424590789
"2392",113826.848334804
"2393",174092.572290282
"2394",146221.8938706
"2395",220389.509990722
"2396",141148.209559605
"2397",230147.865167345
"2398",128570.085763637
"2399",76591.4947456722
"2400",73378.8296852437
"2401",120674.677524794
"2402",137026.505145062
"2403",148843.806346147
"2404",166654.292858365
"2405",160427.540506129
"2406",141864.303927264
"2407",123065.803556529
"2408",136445.653944366
"2409",122058.896040667
"2410",169451.941674243
"2411",115000.67048338
"2412",162967.05844684
"2413",132098.005367094
"2414",168390.410389095
"2415",135555.330738474
"2416",129352.723995597
"2417",140303.562819
"2418",134945.332456653
"2419",133079.600979562
"2420",117591.871350043
"2421",147829.913915353
"2422",106895.691531854
"2423",123111.610811818
"2424",148462.92336056
"2425",186934.184541886
"2426",129977.742038337
"2427",127866.551829464
"2428",176612.380554993
"2429",108827.320492718
"2430",127670.662939769
"2431",108164.616336324
"2432",148589.766966057
"2433",149386.881279098
"2434",144597.347297692
"2435",154007.719542026
"2436",105561.19128216
"2437",97756.2276506269
"2438",125278.471557782
"2439",98160.2571217913
"2440",123017.578127378
"2441",88485.3908231128
"2442",95934.2259527314
"2443",128261.069766069
"2444",126733.66528168
"2445",89397.6988758366
"2446",130850.38441546
"2447",199708.119282689
"2448",120691.77411855
"2449",110445.357201438
"2450",154265.489623503
"2451",107158.964163823
"2452",200605.974176962
"2453",94064.3756345156
"2454",117233.804809358
"2455",112821.720721639
"2456",145799.114242884
"2457",145623.00525301
"2458",137258.147959347
"2459",114542.562376187
"2460",142675.679472702
"2461",132186.214115249
"2462",139685.212365358
"2463",131169.4096785
"2464",183583.911712579
"2465",134411.860268574
"2466",121073.520005399
"2467",126888.099134215
"2468",79636.032955124
"2469",89505.9752789258
"2470",199959.735758805
"2471",237533.73097908
"2472",152711.527101889
"2473",130450.38327894
"2474",58118.5436014038
"2475",199420.12424777
"2476",131166.972879448
"2477",131747.23379648
"2478",155899.951615984
"2479",111890.092413726
"2480",154360.535242399
"2481",116888.493085699
"2482",111936.049680272
"2483",106273.288990672
"2484",119278.811464271
"2485",127519.033435411
"2486",153174.867396468
"2487",147880.325579767
"2488",169170.027178296
"2489",151334.547926363
"2490",132686.895005692
"2491",83134.9306607441
"2492",200110.526643495
"2493",153516.767100674
"2494",136957.11138362
"2495",87564.6092278286
"2496",229053.047258164
"2497",152067.628121692
"2498",115954.534868284
"2499",81626.5398698752
"2500",140486.122159622
"2501",146333.049840891
"2502",141975.848184852
"2503",94214.9720737861
"2504",173368.91461415
"2505",239500.540933539
"2506",242393.850453737
"2507",269177.708285359
"2508",241359.079057206
"2509",214727.839573053
"2510",216133.895170422
"2511",172670.424326555
"2512",201829.410773928
"2513",226571.571712607
"2514",304757.85586846
"2515",161085.798339981
"2516",182126.0776889
"2517",155792.37873881
"2518",171194.505800446
"2519",242616.615991931
"2520",224525.920502343
"2521",181675.268823077
"2522",226021.206912828
"2523",113315.840920494
"2524",146573.032510857
"2525",183743.251094841
"2526",143326.515273231
"2527",116052.618509092
"2528",143123.964423438
"2529",161507.04755584
"2530",117428.182656323
"2531",255378.93197733
"2532",224323.491654392
"2533",190863.212457418
"2534",236816.650874895
"2535",277595.596219034
"2536",221901.952703238
"2537",251651.315456963
"2538",180271.111710064
"2539",176939.560614791
"2540",183379.824678823
"2541",181757.972984768
"2542",173219.552143307
"2543",111654.836562962
"2544",123005.86615876
"2545",136921.37931572
"2546",117866.100627142
"2547",124778.066593835
"2548",154904.74529223
"2549",154136.161968596
"2550",519203.321656139
"2551",147543.716630407
"2552",126541.692952086
"2553",72561.6925338554
"2554",86825.3131202704
"2555",114134.15351507
"2556",99554.7846655628
"2557",104671.248586938
"2558",139630.468543805
"2559",147993.650347493
"2560",155693.322321236
"2561",154812.957008743
"2562",154459.647124023
"2563",163441.337084013
"2564",235734.112616718
"2565",158740.56874602
"2566",166790.376458162
"2567",149529.234168528
"2568",194513.535974566
"2569",234065.885594508
"2570",114041.98904786
"2571",211280.390314484
"2572",148300.579885725
"2573",208458.664578718
"2574",340867.878311234
"2575",140349.050867749
"2576",123347.564232908
"2577",147961.91999413
"2578",73221.3013979221
"2579",58535.4220365652
"2580",75010.2554381399
"2581",84010.2271003606
"2582",88003.9027922686
"2583",277492.49484515
"2584",169903.601433892
"2585",190630.107668257
"2586",219831.627539172
"2587",194882.516204839
"2588",147053.273343457
"2589",148344.633888414
"2590",194125.180658364
"2591",239521.860073147
"2592",211869.846841189
"2593",248879.935825446
"2594",189545.780489907
"2595",195855.134623893
"2596",286326.877120967
"2597",185482.441255852
"2598",289085.938953617
"2599",297677.322040959
"2600",138415.276161075
"2601",131490.28576983
"2602",81785.9815434114
"2603",97223.9621474433
"2604",87881.8004871681
"2605",77509.3546392576
"2606",144100.290000064
"2607",200927.722164763
"2608",176967.448264898
"2609",176381.328960501
"2610",102640.768215201
"2611",143342.647471405
"2612",167102.159703849
"2613",125799.825600179
"2614",123183.615917084
"2615",156326.068065927
"2616",142771.262139803
"2617",194037.874254741
"2618",184489.67573019
"2619",197539.052275273
"2620",192116.184444752
"2621",175238.860494858
"2622",179792.200467741
"2623",231352.706838364
"2624",292799.215016208
"2625",268125.1134609
"2626",179568.461627808
"2627",170647.847927014
"2628",611469.984017092
"2629",491969.571716003
"2630",416578.818154506
"2631",444768.533055118
"2632",434814.346186737
"2633",334341.712336764
"2634",459131.228751556
"2635",146525.876105209
"2636",178516.159308316
"2637",168648.085534818
"2638",275406.418204649
"2639",192953.514130573
"2640",148192.361458279
"2641",107576.99009575
"2642",182174.508052535
"2643",106008.650798809
"2644",120097.915781012
"2645",112519.764131404
"2646",95488.8853921848
"2647",100722.52296683
"2648",151358.327462055
"2649",157181.629758551
"2650",139932.834085303
"2651",142177.944284253
"2652",411336.516704156
"2653",261132.120795257
"2654",261566.288063736
"2655",445954.874174668
"2656",345698.925792045
"2657",354140.116297906
"2658",315826.940124138
"2659",314272.999889613
"2660",360729.996826184
"2661",366858.621874992
"2662",382020.539191196
"2663",287598.97330988
"2664",292939.097609633
"2665",346543.681148828
"2666",291704.005543669
"2667",172443.561725029
"2668",175802.296801098
"2669",180449.621875586
"2670",271649.920007276
"2671",176301.168695242
"2672",196808.044970028
"2673",206062.488601625
"2674",196644.668108814
"2675",173724.315040596
"2676",188519.474055186
"2677",198704.690675604
"2678",222748.82462525
"2679",279791.931796761
"2680",300494.865860871
"2681",416379.524286417
"2682",332474.835399924
"2683",546417.18182807
"2684",319430.55872844
"2685",303551.36018302
"2686",233231.927598148
"2687",302730.834286985
"2688",209805.855881721
"2689",205051.005465274
"2690",414833.645871854
"2691",195760.211590811
"2692",139694.309283198
"2693",192660.103877103
"2694",131953.253060941
"2695",191494.097227235
"2696",181319.132616139
"2697",188256.438136225
"2698",170695.102208387
"2699",175881.293114961
"2700",156515.826614442
"2701",142975.139426705
"2702",105527.011092292
"2703",117137.137677452
"2704",140517.276419523
"2705",112699.821396701
"2706",102881.433407286
"2707",110937.883966882
"2708",130523.019798526
"2709",102133.83177794
"2710",133298.730249894
"2711",242447.735827588
"2712",385181.797906659
"2713",174783.395392074
"2714",147578.024844848
"2715",171031.393840792
"2716",140285.818231752
"2717",200813.168470329
"2718",222844.257307883
"2719",155685.308660462
"2720",184944.191507898
"2721",133617.501985968
"2722",161528.105646769
"2723",130918.735192666
