"","y.200.comps"
"1571",113584.108255053
"1572",138688.050951081
"1573",210289.337678469
"1574",119631.467718423
"1575",246519.290683611
"1576",261038.140783946
"1577",172000.020838284
"1578",152882.863395659
"1579",147062.504680777
"1580",194895.096226294
"1581",155735.266061891
"1582",130904.338458879
"1583",287050.908009784
"1584",212311.343862679
"1585",135047.316335141
"1586",61264.5913429954
"1587",103632.478308487
"1588",161435.649060116
"1589",104912.762040984
"1590",131158.609184586
"1591",98227.3428737372
"1592",119434.595060366
"1593",124732.498152522
"1594",123378.312571312
"1595",112128.041840171
"1596",212836.223873088
"1597",203703.285235621
"1598",232854.078135695
"1599",171948.067110284
"1600",160008.973335832
"1601",58154.3109524235
"1602",110711.213764393
"1603",74693.6873295386
"1604",268683.584670354
"1605",234823.894170231
"1606",172342.474587042
"1607",167016.896022517
"1608",215011.366790469
"1609",174494.792818989
"1610",154067.93027998
"1611",131982.030390989
"1612",167153.704081476
"1613",165390.937586212
"1614",135229.712438028
"1615",88001.4402510477
"1616",76720.457751733
"1617",90043.2707982136
"1618",125846.206071333
"1619",142769.374630261
"1620",143958.120670661
"1621",127189.343692261
"1622",142305.531852158
"1623",256771.247965078
"1624",204149.810436216
"1625",109796.886975662
"1626",173142.586793035
"1627",196912.347451928
"1628",279789.896612089
"1629",187532.54081547
"1630",335513.703620277
"1631",229636.494339997
"1632",243633.168952036
"1633",174362.316377829
"1634",181589.477304443
"1635",169857.975592865
"1636",150658.542436628
"1637",202032.18223166
"1638",173430.05952087
"1639",186942.138721681
"1640",253149.496700304
"1641",183761.728427639
"1642",252039.314204131
"1643",217446.644024714
"1644",247165.682957393
"1645",200895.723942825
"1646",159537.909296553
"1647",160032.233513802
"1648",132375.83749026
"1649",144259.410236276
"1650",114589.122760958
"1651",117307.034769689
"1652",97731.1434626416
"1653",101156.228112736
"1654",141448.602576672
"1655",131033.044928103
"1656",140083.112276072
"1657",148350.30654511
"1658",144752.618348969
"1659",115427.120089464
"1660",153928.920045578
"1661",430187.05820118
"1662",406643.628210777
"1663",389881.561422674
"1664",423561.343433813
"1665",318750.232470989
"1666",341249.02161246
"1667",369941.127947697
"1668",367009.161294126
"1669",326866.400317119
"1670",355403.254200642
"1671",271355.455410173
"1672",428997.62530749
"1673",298881.835451129
"1674",239529.008675732
"1675",202865.260131185
"1676",194991.516015825
"1677",228578.379254905
"1678",409485.434714762
"1679",406605.448349928
"1680",334801.314921622
"1681",259587.735013101
"1682",332936.537270478
"1683",186633.19465538
"1684",181129.462389342
"1685",172176.293287071
"1686",163919.225817822
"1687",171147.499376755
"1688",185312.000527094
"1689",192488.406155591
"1690",196713.954472103
"1691",187594.623553056
"1692",262530.033972707
"1693",175232.371555657
"1694",185968.423142039
"1695",169032.544396617
"1696",273464.006860271
"1697",177934.435276283
"1698",344645.162358803
"1699",325552.082743085
"1700",253479.269940797
"1701",265199.087328907
"1702",225615.23881646
"1703",235406.046217613
"1704",280832.087657895
"1705",245133.217993589
"1706",382161.619483544
"1707",207346.981988278
"1708",207462.324066898
"1709",273486.748280207
"1710",220997.729302199
"1711",286116.549617006
"1712",250646.825502114
"1713",285483.034936229
"1714",234220.756315406
"1715",207606.100537574
"1716",183980.380060516
"1717",179453.127569412
"1718",137609.545743297
"1719",208430.414365762
"1720",216987.045082402
"1721",153654.637628002
"1722",122399.688801776
"1723",154996.692690783
"1724",192970.339407873
"1725",235371.038254612
"1726",181463.042165044
"1727",154134.938192059
"1728",160767.596725156
"1729",168272.692582689
"1730",153802.297122676
"1731",116571.287009576
"1732",125832.408615428
"1733",109557.128316562
"1734",119789.00147748
"1735",108993.102930358
"1736",103599.552069659
"1737",300911.655372409
"1738",275258.881245178
"1739",214126.444732939
"1740",212312.092266431
"1741",191162.566192495
"1742",166484.66509798
"1743",170813.985344597
"1744",372123.786810851
"1745",204919.46383586
"1746",178074.901861828
"1747",210333.329244668
"1748",219761.716827626
"1749",144978.793157263
"1750",118130.969137861
"1751",244230.604106107
"1752",117086.200317453
"1753",156487.538797786
"1754",200218.302534354
"1755",169854.870927187
"1756",133223.782501174
"1757",120425.807898758
"1758",152250.826784964
"1759",168714.494409011
"1760",168835.686859412
"1761",149698.191641889
"1762",179796.264498306
"1763",198755.8248058
"1764",115691.857238275
"1765",171323.721387038
"1766",200629.523583701
"1767",208916.80288108
"1768",146863.272561151
"1769",168318.983459374
"1770",153455.905170434
"1771",119052.235626489
"1772",135763.639780622
"1773",125983.892097872
"1774",133538.489089639
"1775",142887.249285904
"1776",125425.272619764
"1777",109417.536056739
"1778",138787.424074272
"1779",121889.837801015
"1780",173148.200500222
"1781",126240.736161754
"1782",87424.1319283651
"1783",139859.250692874
"1784",113426.678903852
"1785",122022.092979323
"1786",129870.086253058
"1787",168150.948907447
"1788",56960.9089710775
"1789",95057.5798327042
"1790",84185.5664988957
"1791",174973.789852609
"1792",159205.994336067
"1793",116128.844139818
"1794",153966.244556931
"1795",134963.22040568
"1796",113323.913748418
"1797",109555.631023804
"1798",119042.439820467
"1799",108916.400634152
"1800",129350.46661077
"1801",133267.453511757
"1802",126267.781944092
"1803",144981.970556195
"1804",133336.555853642
"1805",133523.298247773
"1806",122495.473283988
"1807",132231.146970787
"1808",124848.508184551
"1809",131163.31275378
"1810",148060.460793524
"1811",93210.0520305934
"1812",100213.659788832
"1813",136126.559135956
"1814",95227.061125965
"1815",49401.4347627103
"1816",93139.0997123376
"1817",112225.489555646
"1818",141684.636655808
"1819",124581.60422364
"1820",62347.8617999874
"1821",100375.413910649
"1822",157629.10921406
"1823",53345.9628012058
"1824",120780.870786234
"1825",152769.185405782
"1826",100595.210483586
"1827",103694.38277417
"1828",141181.201785393
"1829",122060.305354515
"1830",139159.046566069
"1831",154137.035364814
"1832",66634.1347767733
"1833",129963.076208561
"1834",113841.364167862
"1835",111288.267841938
"1836",112853.905260348
"1837",77597.0999647365
"1838",125210.21621503
"1839",95879.811966654
"1840",143888.438510315
"1841",134214.758014693
"1842",86020.6159709074
"1843",127007.056922198
"1844",139329.502327425
"1845",149703.693913022
"1846",162036.778649374
"1847",181567.317692032
"1848",61497.1537133584
"1849",103957.200969988
"1850",115024.882918726
"1851",147537.062019032
"1852",124789.959256496
"1853",124418.259632399
"1854",164711.143996235
"1855",150487.038321985
"1856",229787.606529894
"1857",128236.0242475
"1858",137260.738888619
"1859",118718.959631215
"1860",141226.756102609
"1861",116905.183995578
"1862",307238.209430065
"1863",282311.53237988
"1864",282413.543039869
"1865",342738.598627878
"1866",332346.467790734
"1867",219782.595014341
"1868",274680.266148133
"1869",202802.51830202
"1870",219401.425791474
"1871",251877.306872193
"1872",174468.471574739
"1873",257678.625263822
"1874",157714.170155629
"1875",197113.310127145
"1876",204435.019916277
"1877",211290.897026321
"1878",201063.578416538
"1879",135268.943200824
"1880",126797.911494611
"1881",233556.107462743
"1882",241128.05664055
"1883",178792.885293595
"1884",203037.810451446
"1885",249765.527635936
"1886",288645.084808722
"1887",219675.138877108
"1888",266179.213672075
"1889",174851.812720552
"1890",117206.203048508
"1891",127932.475020365
"1892",100561.173068171
"1893",137926.103289306
"1894",125693.114982005
"1895",132722.264227217
"1896",123294.772866331
"1897",112437.287453956
"1898",116777.626267019
"1899",152401.731722318
"1900",156337.095761434
"1901",183321.559355947
"1902",164840.468935036
"1903",215708.327836341
"1904",140670.682743703
"1905",203040.648292529
"1906",166791.620282234
"1907",192064.668312599
"1908",104809.463815689
"1909",120773.633574573
"1910",112500.083134773
"1911",233049.432334849
"1912",338955.53512596
"1913",130095.824390774
"1914",70244.0584840915
"1915",312029.772766239
"1916",54155.0257737602
"1917",230175.605649393
"1918",139977.608904083
"1919",167149.716030179
"1920",150201.726782033
"1921",388443.314489158
"1922",317084.096753581
"1923",240439.833921205
"1924",234726.398819671
"1925",186190.022493497
"1926",368549.926555966
"1927",130820.882075162
"1928",159776.49161786
"1929",117846.948435009
"1930",119628.330716749
"1931",134284.570523248
"1932",132607.467422373
"1933",190054.384316616
"1934",182755.784755947
"1935",168667.638095406
"1936",203460.104562835
"1937",178971.256027075
"1938",171506.436021866
"1939",246550.534055161
"1940",201194.745469472
"1941",166217.398862456
"1942",182259.585672755
"1943",230697.553310282
"1944",394064.196122595
"1945",438875.775083434
"1946",130330.44919632
"1947",309574.580979941
"1948",172368.277764005
"1949",262842.147923421
"1950",195502.087581096
"1951",230839.738069792
"1952",205582.146012496
"1953",170646.119866548
"1954",180577.904437929
"1955",136381.69221984
"1956",323034.912544077
"1957",148495.850542303
"1958",290387.140378609
"1959",152781.196318514
"1960",111943.152691146
"1961",122884.473587031
"1962",96722.1521538196
"1963",102879.710560207
"1964",110716.14385529
"1965",144383.717597052
"1966",135087.443276603
"1967",294807.535063952
"1968",434424.113275561
"1969",408987.272553375
"1970",422808.764846844
"1971",436500.559913455
"1972",375173.810661411
"1973",281010.748372992
"1974",345378.587707554
"1975",364604.902525749
"1976",285770.484405103
"1977",353515.093785192
"1978",363224.152920653
"1979",316666.461482187
"1980",189713.092228668
"1981",344996.250846662
"1982",226738.398300167
"1983",203341.893656353
"1984",161931.523960649
"1985",230593.465708433
"1986",216502.378575041
"1987",184719.914856064
"1988",173103.111061908
"1989",191476.2470209
"1990",205341.28715018
"1991",234690.898602012
"1992",211933.441476944
"1993",169349.050983149
"1994",236378.127711059
"1995",185376.311949048
"1996",256147.447860556
"1997",343668.94967432
"1998",304882.439082326
"1999",290699.176955922
"2000",338074.357226838
"2001",299259.444775838
"2002",259665.92557322
"2003",269540.91209229
"2004",281435.76519403
"2005",238288.070523554
"2006",225487.813843516
"2007",257812.9819347
"2008",219120.673625554
"2009",201154.092878872
"2010",189435.29431394
"2011",136073.397579384
"2012",172087.524499194
"2013",175831.06475971
"2014",179913.723121071
"2015",210033.722534887
"2016",185140.948701916
"2017",190859.938793129
"2018",113378.140392745
"2019",129049.883074315
"2020",97355.8046700385
"2021",101685.251662667
"2022",193311.940824434
"2023",144910.772853072
"2024",276839.608840328
"2025",372411.535731512
"2026",178640.425680469
"2027",164107.962980885
"2028",148313.252247338
"2029",164882.643321141
"2030",277228.393994161
"2031",247819.932532402
"2032",263493.92124853
"2033",271981.588119149
"2034",174633.878295149
"2035",231460.359336482
"2036",203036.14633611
"2037",212539.276965176
"2038",309884.392646254
"2039",236593.194361649
"2040",265946.518627652
"2041",337701.956796627
"2042",215803.042151369
"2043",186288.132784225
"2044",164546.561174456
"2045",218948.096749034
"2046",152936.479013749
"2047",141917.941182515
"2048",142236.230896428
"2049",144686.093340455
"2050",172317.496784893
"2051",101981.992959015
"2052",127967.9497129
"2053",150175.815995263
"2054",81672.1143654343
"2055",152618.416035084
"2056",134861.286197226
"2057",115043.945392223
"2058",214812.176196561
"2059",136195.464891187
"2060",180469.102023728
"2061",171197.072090665
"2062",127266.427500937
"2063",121981.444549568
"2064",145244.402444152
"2065",112727.231221581
"2066",160966.90483582
"2067",110588.389387314
"2068",152672.649829497
"2069",86404.9104668653
"2070",115688.543797037
"2071",92955.888766023
"2072",133667.967497217
"2073",130280.580018375
"2074",183582.488756086
"2075",145221.59084351
"2076",117159.059558679
"2077",167539.410267094
"2078",125153.243940263
"2079",131420.875845938
"2080",122596.038587589
"2081",122192.677466525
"2082",120706.098281477
"2083",151286.192368449
"2084",109657.188906291
"2085",115873.892635748
"2086",103352.871247969
"2087",126830.990069772
"2088",95326.3302637455
"2089",80705.539470124
"2090",126486.282150287
"2091",114047.888590959
"2092",121645.091027958
"2093",105816.637621032
"2094",105258.21286931
"2095",146168.648147267
"2096",86147.9760374876
"2097",102171.539456039
"2098",158599.167867156
"2099",54101.8022428302
"2100",84568.198737322
"2101",116522.993613622
"2102",127553.466610913
"2103",111255.050223581
"2104",150477.200493583
"2105",137714.67243655
"2106",67801.5812581384
"2107",184005.136987398
"2108",123742.788582515
"2109",115163.761494049
"2110",124505.75354989
"2111",127448.420405118
"2112",141197.781352771
"2113",126379.647660845
"2114",124054.467892314
"2115",177265.347623461
"2116",120787.272812673
"2117",149883.915912209
"2118",124757.612454375
"2119",118459.838927542
"2120",109654.885024645
"2121",87970.0371583691
"2122",115493.329703474
"2123",79251.5786194535
"2124",160526.823055434
"2125",120812.228333739
"2126",147466.154914846
"2127",149552.926203633
"2128",109285.299145057
"2129",73690.6891750554
"2130",135109.966304609
"2131",125562.372126252
"2132",105410.012819917
"2133",118778.453971506
"2134",104520.229840956
"2135",84012.768460996
"2136",73445.4782473315
"2137",105608.191983379
"2138",139633.291405501
"2139",146473.279548159
"2140",144249.210311785
"2141",157402.376992048
"2142",126745.110286183
"2143",149088.715532182
"2144",111397.9858642
"2145",137135.916436012
"2146",176882.259745918
"2147",120909.080645935
"2148",141821.838406328
"2149",146384.361275932
"2150",249707.798739944
"2151",113618.436011511
"2152",156798.301882725
"2153",165481.089609431
"2154",103538.401591349
"2155",129444.714102308
"2156",226317.564891566
"2157",229000.689020475
"2158",245911.525221363
"2159",216639.043606184
"2160",181882.230421837
"2161",230852.117886641
"2162",380012.498226713
"2163",324556.902088961
"2164",251392.866027176
"2165",202519.249881901
"2166",167680.216668688
"2167",226927.693527734
"2168",186082.9096858
"2169",194790.868473511
"2170",217356.553246392
"2171",162451.156759332
"2172",132600.332019938
"2173",184499.880587891
"2174",222482.318315374
"2175",314499.431019458
"2176",327134.48066289
"2177",237017.9668997
"2178",211090.431514994
"2179",134607.88867092
"2180",215832.98515149
"2181",194161.292328999
"2182",219700.601483364
"2183",186989.504654314
"2184",120135.702307549
"2185",125763.852373699
"2186",151492.152975654
"2187",145438.634576204
"2188",147930.612161762
"2189",286581.221566644
"2190",75022.0919647385
"2191",84662.5895696066
"2192",92373.7164312846
"2193",113274.841395286
"2194",101116.560444452
"2195",109676.418155631
"2196",92469.8939101227
"2197",125174.002560188
"2198",153674.894018559
"2199",167625.921993819
"2200",141222.608741399
"2201",141557.393820148
"2202",254198.366908979
"2203",128121.305236153
"2204",193887.850084866
"2205",132425.460517727
"2206",153075.19302963
"2207",216063.231863277
"2208",274757.510922019
"2209",277642.513819849
"2210",115086.440076782
"2211",113607.97068946
"2212",117384.134691263
"2213",102146.669988178
"2214",119472.083233552
"2215",95872.8542134819
"2216",142495.466998779
"2217",55871.8604673125
"2218",80983.7421981682
"2219",80864.4382773191
"2220",76200.644512036
"2221",306031.50174146
"2222",283162.684629917
"2223",264412.607872214
"2224",194942.169807378
"2225",115004.221211041
"2226",184842.133800252
"2227",189988.880756841
"2228",270234.977767346
"2229",246466.604119997
"2230",158015.224015548
"2231",201196.920482432
"2232",181748.759432468
"2233",183813.293392047
"2234",245317.532333856
"2235",220289.502313064
"2236",252595.459527505
"2237",298123.287744557
"2238",185683.460886513
"2239",97319.237204926
"2240",151735.565892901
"2241",159336.846992701
"2242",124100.698438209
"2243",129719.185808088
"2244",107640.1806252
"2245",107870.345220296
"2246",139655.323047814
"2247",108420.949374028
"2248",117057.067052574
"2249",115220.762194693
"2250",126250.647351429
"2251",94217.6718793181
"2252",182806.62059055
"2253",160874.472230919
"2254",186443.8329353
"2255",180372.653004366
"2256",161844.398133087
"2257",204027.475882479
"2258",154393.13362058
"2259",176383.767075327
"2260",146360.606832971
"2261",198446.083115769
"2262",220893.440274336
"2263",396099.385777782
"2264",506186.824675618
"2265",168992.866158861
"2266",332058.041931161
"2267",371472.892390332
"2268",384100.623989061
"2269",148252.568608926
"2270",197819.451683523
"2271",208997.780168644
"2272",195052.724470786
"2273",162361.257469375
"2274",179503.803521456
"2275",141757.587789387
"2276",183095.525704929
"2277",174441.914981261
"2278",145165.85283782
"2279",134173.211525506
"2280",111127.074536761
"2281",161210.649827437
"2282",179620.893392369
"2283",111283.79470789
"2284",118840.609151689
"2285",145067.330451541
"2286",123117.289272078
"2287",389773.074454465
"2288",274431.23257274
"2289",381817.113433654
"2290",459510.144439308
"2291",339243.107493714
"2292",413874.307653799
"2293",478207.509162276
"2294",441648.129537181
"2295",423037.803355625
"2296",293412.606920486
"2297",350104.874548477
"2298",374005.029443431
"2299",351519.077813267
"2300",332997.307074206
"2301",315444.728255275
"2302",262860.170273382
"2303",248048.682006783
"2304",261229.261576111
"2305",196388.153563741
"2306",196422.172980362
"2307",211414.289259231
"2308",234599.049275445
"2309",303446.552712527
"2310",209284.331333565
"2311",211642.171330983
"2312",177475.62080601
"2313",176301.131286995
"2314",174618.37440759
"2315",177873.325948203
"2316",198829.303410585
"2317",198355.462947092
"2318",174443.585329404
"2319",182418.182482595
"2320",186077.408509894
"2321",238675.937299068
"2322",180585.580661932
"2323",198932.927381137
"2324",185338.863457909
"2325",211250.725006819
"2326",182608.095587803
"2327",201640.994990393
"2328",220516.816215033
"2329",197320.120347755
"2330",185652.184327508
"2331",341384.17515196
"2332",409365.822103224
"2333",323402.704167252
"2334",268315.274605924
"2335",295435.137631265
"2336",308835.557086757
"2337",199265.931977848
"2338",271836.533196587
"2339",221259.020988131
"2340",332329.038385257
"2341",224265.231161219
"2342",248393.418922904
"2343",240797.794711036
"2344",221568.35045146
"2345",246372.458192397
"2346",214120.842604468
"2347",205542.119086387
"2348",244454.186547069
"2349",196594.93420658
"2350",310289.319092515
"2351",259837.988579428
"2352",255694.028316603
"2353",246753.524913386
"2354",144883.098063381
"2355",144774.876960017
"2356",149744.188328029
"2357",184661.07451171
"2358",207632.825542078
"2359",129284.399937322
"2360",114040.328820556
"2361",149512.143721479
"2362",240033.11888803
"2363",140927.291375246
"2364",140412.753812133
"2365",217511.468841436
"2366",193753.427444045
"2367",223122.866530495
"2368",227489.006483411
"2369",232233.14252157
"2370",165013.055779077
"2371",157574.837801943
"2372",198378.627493117
"2373",292288.808134678
"2374",323875.266562183
"2375",247285.395166774
"2376",292624.681379737
"2377",308894.403299348
"2378",152887.606746549
"2379",202826.053646427
"2380",137598.485125907
"2381",172662.086882316
"2382",215039.34492179
"2383",202721.23336152
"2384",236155.79192691
"2385",162430.328978599
"2386",130477.890845198
"2387",132134.585112747
"2388",103065.101706359
"2389",116564.013810096
"2390",157857.958222372
"2391",147528.683753887
"2392",113915.473956584
"2393",170988.95498938
"2394",152935.182999392
"2395",210657.319955796
"2396",143343.161055566
"2397",230605.733983196
"2398",132486.700510923
"2399",68316.1428830847
"2400",71754.5576717111
"2401",123117.586868149
"2402",136164.303967587
"2403",152464.44100661
"2404",161251.831856521
"2405",160575.984773062
"2406",142264.155254659
"2407",133314.866360062
"2408",155571.708588153
"2409",122552.374893387
"2410",160897.576601077
"2411",112999.699771621
"2412",162531.513745126
"2413",128052.922472419
"2414",171538.093188117
"2415",136777.445405878
"2416",130297.837761572
"2417",142766.608031692
"2418",136052.647359655
"2419",129436.596490753
"2420",117718.266161299
"2421",88545.7168202482
"2422",108827.083863415
"2423",123711.639577926
"2424",145733.596715481
"2425",176940.227436085
"2426",126853.799503403
"2427",132980.64451412
"2428",179105.802288591
"2429",111755.040692251
"2430",126543.409247702
"2431",105149.946618339
"2432",146916.458766915
"2433",149662.530938248
"2434",142357.762006986
"2435",151392.61188529
"2436",107658.913255242
"2437",99457.3633421644
"2438",126246.229969495
"2439",99344.6425228463
"2440",120773.934925268
"2441",98038.9974878082
"2442",99521.0945750953
"2443",126461.114252471
"2444",124581.721646171
"2445",86300.9494414687
"2446",141841.530531937
"2447",204364.858082444
"2448",124192.533822358
"2449",106982.696082951
"2450",155474.201950986
"2451",114145.895012577
"2452",200140.239222019
"2453",91836.6286588777
"2454",116822.793267852
"2455",113027.035052842
"2456",138186.538565458
"2457",144461.944027233
"2458",127987.487042793
"2459",120951.158873846
"2460",141036.148861822
"2461",130319.30881566
"2462",145091.664680902
"2463",129209.160517825
"2464",183062.464345895
"2465",129059.874031941
"2466",118183.366946915
"2467",125508.375232047
"2468",80965.4000061785
"2469",77186.682525954
"2470",187283.784412289
"2471",210947.537667128
"2472",139985.815883415
"2473",117133.473358866
"2474",64202.346867564
"2475",198517.196910943
"2476",124620.460171809
"2477",134119.9811809
"2478",154792.678667749
"2479",107792.290439911
"2480",155376.1815644
"2481",114061.82675984
"2482",129024.502184803
"2483",105460.947474627
"2484",117419.105656397
"2485",130030.434675766
"2486",147614.575039203
"2487",150287.963487223
"2488",166843.959654429
"2489",149616.005699738
"2490",132398.026615109
"2491",91456.640873989
"2492",212749.835873973
"2493",155165.574664681
"2494",141536.812126959
"2495",83045.8027627795
"2496",232414.660354939
"2497",153706.056964162
"2498",112673.926811718
"2499",85517.8417976933
"2500",131748.743388235
"2501",147482.795171341
"2502",146975.718625127
"2503",91018.7713201084
"2504",103731.288993782
"2505",230799.282377077
"2506",236263.593225111
"2507",262469.676288734
"2508",236016.108326313
"2509",213732.338621655
"2510",217071.747245571
"2511",173351.639745627
"2512",201633.54421976
"2513",227809.867977691
"2514",255073.951522284
"2515",156943.257497327
"2516",178033.402432648
"2517",156728.446050051
"2518",172487.332390051
"2519",246622.512256465
"2520",221326.779113546
"2521",181666.787761822
"2522",227354.497472997
"2523",110946.175277439
"2524",147973.643108792
"2525",157527.391247101
"2526",144286.392151367
"2527",115203.262055556
"2528",128034.194810717
"2529",150029.293795032
"2530",112191.72801989
"2531",265915.989779245
"2532",224425.25232802
"2533",187085.459370434
"2534",255289.060979527
"2535",291013.314791021
"2536",210522.115237137
"2537",256522.352522928
"2538",179829.939141322
"2539",180312.174796753
"2540",184206.010272759
"2541",181234.040089557
"2542",169712.290146016
"2543",116809.572428953
"2544",123547.725384963
"2545",135129.359929806
"2546",116426.220591751
"2547",127975.475518953
"2548",160578.262497349
"2549",159895.811003845
"2550",537061.145470105
"2551",143068.132849298
"2552",131169.499261126
"2553",74038.9204228654
"2554",92655.2322195886
"2555",112914.066860646
"2556",100049.009480206
"2557",111003.665747495
"2558",123704.219490833
"2559",141490.636626927
"2560",158727.700930452
"2561",152425.017816073
"2562",149067.942938823
"2563",157340.613733916
"2564",222885.609228828
"2565",150566.541876682
"2566",167088.612384741
"2567",148047.797637526
"2568",201835.941640785
"2569",231093.140918884
"2570",108044.161171673
"2571",204982.491028319
"2572",144010.778517938
"2573",208398.982546573
"2574",267246.963300706
"2575",126582.749156852
"2576",114900.646849078
"2577",135653.736516151
"2578",71622.9185214928
"2579",53079.9233744104
"2580",105613.042764928
"2581",116029.306072112
"2582",116609.562740777
"2583",273293.727710122
"2584",173599.128680021
"2585",190969.855035442
"2586",221904.616716652
"2587",200458.23033521
"2588",143396.218943643
"2589",147851.066915416
"2590",188027.699872972
"2591",227701.788921393
"2592",210826.641065861
"2593",247701.607134023
"2594",188163.88703967
"2595",199973.635274463
"2596",283712.399719928
"2597",181252.967608415
"2598",290236.219280495
"2599",289397.734643947
"2600",87578.3972929513
"2601",142804.966685435
"2602",79532.5899657473
"2603",97051.4324229291
"2604",89576.3867488425
"2605",75882.5219400857
"2606",141173.47739052
"2607",202043.007927379
"2608",183473.614855971
"2609",171027.983452024
"2610",106333.582751157
"2611",111157.554309681
"2612",165832.300859138
"2613",127521.801272183
"2614",123255.970481918
"2615",156647.861437703
"2616",140605.715879904
"2617",186032.194590178
"2618",178457.31582532
"2619",193501.117227066
"2620",191824.158389086
"2621",168872.646158369
"2622",178407.766126357
"2623",239321.480846953
"2624",311018.538491274
"2625",281150.069473062
"2626",181015.738373137
"2627",168064.638837393
"2628",564270.388371195
"2629",487510.372241077
"2630",438057.286488265
"2631",461921.684231454
"2632",441124.507712405
"2633",338975.027291428
"2634",477027.26963791
"2635",161635.562560006
"2636",176591.790925235
"2637",178565.415300498
"2638",276737.804048638
"2639",194183.050245114
"2640",150464.063582986
"2641",104071.120371935
"2642",181783.084952314
"2643",108686.341678366
"2644",123980.829987001
"2645",114972.818997424
"2646",97515.6249130252
"2647",103643.498054733
"2648",148347.182050235
"2649",156346.999203405
"2650",131851.124506275
"2651",136031.293229701
"2652",423978.947497046
"2653",257300.898449059
"2654",261911.032674581
"2655",442050.231636263
"2656",339927.930243287
"2657",389380.166808495
"2658",303428.932541964
"2659",310569.488918181
"2660",373534.045837171
"2661",374560.282338049
"2662",385414.156227773
"2663",314011.884603754
"2664",289738.519712749
"2665",343575.90471656
"2666",299831.220630533
"2667",173729.799381103
"2668",176187.478201888
"2669",181782.174787868
"2670",268262.450663199
"2671",177003.557623143
"2672",191081.322900011
"2673",203129.095969392
"2674",198702.409233149
"2675",174976.46359377
"2676",189969.489133933
"2677",200689.126192804
"2678",239609.336876348
"2679",284050.2442362
"2680",304316.86911389
"2681",404778.027244008
"2682",330377.643171922
"2683",550080.015442995
"2684",322188.902835947
"2685",332238.584665191
"2686",251408.647210401
"2687",334120.958746866
"2688",222907.901473207
"2689",207246.393128043
"2690",437590.047641009
"2691",192953.813583683
"2692",142889.126129377
"2693",192245.083145555
"2694",133313.764261812
"2695",189637.631299041
"2696",180312.687937407
"2697",182704.570462795
"2698",194464.68717473
"2699",175351.691885094
"2700",157200.716229589
"2701",140461.306589854
"2702",101603.285908232
"2703",118571.513781132
"2704",137676.337608565
"2705",115342.382402579
"2706",103155.966986605
"2707",111558.39549528
"2708",135791.043714856
"2709",103661.260999635
"2710",131584.045330188
"2711",285694.321245162
"2712",381840.309786459
"2713",175678.731467063
"2714",147057.759831689
"2715",168840.314353925
"2716",139738.877982782
"2717",204387.945517541
"2718",220382.814797847
"2719",159603.032349097
"2720",180666.876003193
"2721",133147.282903274
"2722",158919.363615944
"2723",132147.790133901
